NAME:,walk2.csv,,
45.369,-3.177355,0.627626,-4.707192
45.44,-3.530394,-0.941438,-6.746975
45.511,-6.629296,1.216025,-8.865212
45.582,-6.590069,-0.392266,-12.12102
45.653,-3.177355,-7.413828,1.333704
45.724,-9.375158,-2.19669,-7.335374
45.795,-4.04034,-2.667409,-3.687301
45.866,-3.530394,-1.84365,-1.96133
45.937,-2.07901,-0.706079,-3.138128
46.008,-2.667409,0.156906,-5.295591
46.079,-2.981222,-1.137571,-9.414385
46.15,-2.706636,-6.11935,-11.88566
46.221,-6.276257,-4.118793,-1.608291
46.292,-6.746975,-2.19669,-4.628739
46.363,-1.333704,-1.372931,-8.394493
46.434,-3.216581,-1.372931,-3.177355
46.505,-3.648074,-0.470719,-3.80498
46.576,-2.902768,0.745305,-4.628739
46.647,-2.275143,-1.098345,-5.256365
46.718,-6.668522,4.04034,-10.51273
46.789,-10.904996,0.470719,-12.552513
46.86,0.11768,-9.257479,-3.608848
46.931,-10.708862,-0.11768,-7.884547
47.002,-3.844207,-2.432049,-2.471276
47.073,-2.863542,-0.862985,-3.059675
47.144,-1.84365,-0.862985,-3.726527
47.215,-2.392823,-0.470719,-4.824872
47.286,-3.255808,-2.039783,-8.041453
47.357,-4.511059,1.176798,-8.786758
47.428,-3.530394,-5.727084,-10.39505
47.499,-6.511616,1.216025,-6.825429
47.57,0.039227,-0.666852,-9.022119
47.641,-4.236473,-0.627626,-1.529837
47.712,-3.451941,-0.313813,-4.236473
47.783,-3.255808,0.353039,-3.92266
47.854,-3.020448,-0.980665,-7.884547
47.925,-7.374601,4.079566,-8.551399
47.996,-6.393936,0.627626,-10.787315
48.067,-0.745305,-7.806094,-4.04034
48.138,-8.708306,-1.765197,-7.688414
48.209,-4.079566,-0.823759,-3.765754
48.28,-3.059675,-1.412158,-2.706636
48.351,-2.275143,-0.23536,-3.80498
48.422,-2.039783,-0.353039,-5.962444
48.493,-3.687301,-2.981222,-7.963
48.564,-3.373488,-5.099459,-10.39505
48.635,-2.667409,-1.96133,-8.119907
48.706,-6.550843,-1.529837,-5.060232
48.777,-1.725971,-1.804424,-8.119907
48.848,-4.589512,-0.902212,-3.80498
48.919,-3.491168,-0.392266,-3.255808
48.99,-3.569621,0.392266,-4.04034
49.061,-3.255808,-1.216025,-7.609961
49.132,-6.433163,3.334261,-10.120463
49.203,-8.355267,-0.156906,-10.27737
49.274,-1.333704,-7.296148,-5.256365
49.345,-6.276257,-0.156906,-8.66908
49.416,-4.2757,-2.353596,-4.393379
49.487,-2.628182,-0.706079,-2.863542
49.558,-2.000557,0.078453,-3.373488
49.629,-1.569064,0.078453,-5.256365
49.7,-2.471276,-1.490611,-9.610518
49.771,-3.020448,-5.021005,-8.551399
49.842,-2.31437,-2.19669,-10.983448
49.913,-6.080123,-2.392823,-5.060232
49.984,-2.432049,-2.667409,-8.276814
50.055,-3.059675,-1.529837,-2.510503
50.126,-3.961887,-0.627626,-3.648074
50.197,-3.648074,0.196133,-4.079566
50.268,-3.373488,-1.412158,-7.060789
50.339,-7.766868,3.844207,-9.80665
50.41,-6.629296,-1.059118,-11.297261
50.481,-2.353596,-8.041453,-2.432049
50.552,-5.334818,-0.941438,-7.413828
50.623,-4.471833,-1.686744,-3.961887
50.694,-2.745862,-0.941438,-3.138128
50.765,-2.353596,-0.23536,-3.216581
50.836,-1.804424,-0.23536,-5.687858
50.907,-2.235916,-1.647517,-10.473503
50.978,-4.981779,0.078453,-6.472389
51.049,-2.902768,-6.00167,-8.786758
51.12,-8.002227,1.451384,-7.727641
51.191,-0.862985,-2.235916,-7.727641
51.262,-4.197247,-1.451384,-1.608291
51.333,-3.216581,-0.706079,-4.667965
51.404,-3.608848,2.19669,-4.04034
51.475,-3.020448,-0.980665,-6.040897
51.546,-5.687858,0.156906,-8.512173
51.617,-7.727641,-4.667965,-7.609961
51.688,-1.608291,-5.962444,-6.825429
51.759,-7.453054,-2.432049,-6.943109
51.83,-2.471276,-0.784532,-3.92266
51.901,-2.353596,-0.980665,-2.706636
51.972,-2.157463,-0.353039,-3.177355
52.043,-3.059675,-1.490611,-6.315483
52.114,-1.372931,0.23536,-9.571291
52.185,-2.902768,-6.276257,-13.846991
52.256,-3.648074,-5.099459,0.392266
52.327,-4.746419,-6.864655,-5.923217
52.398,-2.235916,-2.824315,-4.04034
52.469,-4.667965,-1.608291,-3.80498
52.54,-3.216581,-0.11768,-4.864099
52.611,-2.981222,0.980665,-4.550286
52.682,-4.432606,-1.137571,-6.629296
52.753,-4.511059,0.549172,-9.375158
52.824,-9.963557,-2.706636,-7.178468
52.895,-0.588399,-7.453054,-4.667965
52.966,-7.531507,-2.667409,-7.492281
53.037,-3.569621,-2.118237,-3.295035
53.108,-3.059675,-1.96133,-2.275143
53.179,-2.628182,-0.392266,-3.569621
53.25,-2.549729,0.196133,-6.00167
53.321,-1.333704,-0.509946,-11.846434
53.392,-3.648074,-1.922104,-14.670749
53.463,-5.687858,-5.217138,-2.275143
53.534,-5.217138,-0.706079,-8.198359
53.605,-2.275143,-0.902212,-7.570734
53.676,-4.001113,-1.882877,-4.04034
53.747,-4.001113,-1.059118,-4.550286
53.818,-3.255808,0.470719,-4.942552
53.889,-4.001113,-1.882877,-4.785645
53.96,-4.785645,2.432049,-9.257479
54.031,-7.296148,-0.588399,-11.728755
54.102,-3.765754,-8.002227,-0.078453
54.173,-5.334818,-1.176798,-9.532064
54.244,-5.177911,-2.157463,-3.334261
54.315,-3.255808,-1.372931,-4.236473
54.386,-2.275143,-0.156906,-3.020448
54.457,-2.157463,0.706079,-5.295591
54.528,-2.667409,-2.392823,-9.179025
54.599,-3.098902,-1.372931,-6.315483
54.67,-2.667409,-3.608848,-11.807208
54.741,-6.080123,-1.255251,-3.295035
54.812,-2.667409,-2.31437,-8.08068
54.883,-3.177355,-1.412158,-2.981222
54.954,-3.687301,-0.745305,-3.92266
55.025,-3.530394,-0.274586,-4.628739
55.096,-3.451941,-1.059118,-6.629296
55.167,-6.746975,3.177355,-9.80665
55.238,-6.197803,-0.784532,-11.414941
55.309,-2.588956,-9.179025,-0.509946
55.38,-7.688414,-1.686744,-8.31604
55.451,-3.765754,-2.706636,-3.883434
55.522,-3.216581,-1.569064,-3.098902
55.593,-2.549729,-0.509946,-3.844207
55.664,-2.510503,0.392266,-5.491724
55.735,-3.334261,-2.588956,-7.060789
55.806,-3.177355,-4.707192,-9.061345
55.877,-4.942552,-3.92266,-5.138685
55.948,-5.727084,-1.255251,-4.236473
56.019,-2.31437,-0.470719,-8.825986
56.09,-3.648074,-1.333704,-4.354153
56.161,-3.80498,-0.941438,-3.883434
56.232,-3.80498,0.274586,-5.138685
56.303,-3.451941,-0.862985,-6.00167
56.374,-6.472389,2.157463,-9.335931
56.445,-5.138685,-2.353596,-9.414385
56.516,-5.452498,-3.138128,-7.021562
56.587,-1.019892,-1.176798,-9.061345
56.658,-5.374045,-0.706079,-7.060789
56.729,-3.373488,-0.431493,-4.079566
56.8,-2.510503,-0.588399,-3.412714
56.871,-2.510503,0.588399,-5.452498
56.942,-3.883434,-2.667409,-5.217138
57.013,-1.804424,0.666852,-10.316596
57.084,-1.725971,-2.471276,-12.35638
57.155,-5.060232,-5.491724,-1.686744
57.226,-2.118237,-2.941995,-8.43372
57.297,-3.059675,-2.000557,-4.707192
57.368,-3.92266,-1.176798,-3.844207
57.439,-4.314926,-0.196133,-4.118793
57.51,-3.92266,0.745305,-5.256365
57.581,-5.021005,-0.823759,-7.139242
57.652,-4.393379,0.588399,-7.884547
57.723,-10.39505,-3.530394,-7.413828
57.794,-1.372931,-7.649188,-3.373488
57.865,-7.374601,-3.295035,-7.100015
57.936,-3.216581,-1.647517,-3.569621
58.007,-3.059675,-1.137571,-2.471276
58.078,-2.432049,-0.23536,-3.765754
58.149,-3.491168,-1.412158,-7.609961
58.22,-1.294478,1.765197,-11.611073
58.291,-2.706636,-4.001113,-13.180139
58.362,-5.256365,-8.08068,0
58.433,-4.667965,-4.001113,-8.472946
58.504,-2.785089,-2.824315,-3.844207
58.575,-3.491168,-1.255251,-3.687301
58.646,-3.491168,-0.941438,-3.412714
58.717,-3.177355,1.529837,-5.334818
58.788,-5.452498,0.549172,-6.786202
58.859,-7.335374,-4.001113,-7.609961
58.93,-4.628739,-3.648074,-8.119907
59.001,-1.804424,-1.490611,-6.903882
59.072,-7.609961,-1.804424,-7.413828
59.143,-3.020448,-1.725971,-3.961887
59.214,-2.353596,-0.549172,-2.824315
59.285,-2.039783,-0.470719,-3.569621
59.356,-4.707192,-1.451384,-6.080123
59.427,-1.686744,1.137571,-11.258035
59.498,-3.216581,-4.824872,-13.454725
59.569,-5.76631,-7.217695,-2.392823
59.64,-3.80498,-4.2757,-9.061345
59.711,-2.353596,-2.039783,-1.96133
59.782,-3.255808,-1.059118,-3.373488
59.853,-4.079566,0.11768,-3.608848
59.924,-3.726527,0.627626,-6.315483
59.995,-7.649188,1.216025,-10.63041
60.066,-8.747532,-1.804424,-11.650301
60.137,-1.686744,-9.335931,-1.569064
60.208,-6.668522,-0.745305,-8.66908
60.279,-4.628739,-2.235916,-4.2757
60.35,-3.020448,-0.862985,-3.648074
60.421,-2.07901,0.11768,-2.392823
60.492,-2.353596,-0.039227,-5.256365
60.563,-4.393379,-2.863542,-5.805537
60.634,-3.412714,-1.137571,-10.355823
60.705,-0.11768,-3.92266,-9.375158
60.776,-6.393936,-3.608848,-3.961887
60.847,-1.019892,-3.412714,-8.512173
60.918,-3.92266,-1.608291,-3.373488
60.989,-3.608848,-0.902212,-3.177355
61.06,-4.118793,0.039227,-4.354153
61.131,-3.530394,-0.11768,-6.040897
61.202,-6.864655,0.470719,-8.786758
61.273,-6.315483,-3.608848,-9.139798
61.344,-5.099459,-2.941995,-7.335374
61.415,-2.039783,-2.549729,-5.138685
61.486,-5.021005,-1.255251,-7.453054
61.699,-2.902768,-0.706079,-4.942552
61.77,-3.255808,-0.941438,-7.335374
61.841,-1.176798,0.980665,-9.845878
61.912,-4.04034,-2.824315,-9.100572
61.983,-4.824872,-10.04201,0
62.054,-4.118793,-3.098902,-8.159133
62.125,-3.648074,-2.157463,-4.864099
62.196,-3.687301,-1.176798,-3.844207
62.267,-4.118793,-0.980665,-4.511059
62.338,-2.785089,1.686744,-5.727084
62.409,-4.511059,-0.470719,-6.197803
62.48,-5.648631,-2.039783,-7.413828
62.551,-8.08068,-2.039783,-6.590069
62.622,-1.333704,-8.512173,-1.804424
62.693,-8.66908,-1.804424,-7.531507
62.764,-3.412714,-1.725971,-4.550286
62.835,-3.412714,-1.176798,-3.098902
62.906,-1.96133,-0.823759,-3.687301
62.977,-1.96133,-0.588399,-4.903325
63.048,-2.902768,-1.922104,-10.983448
63.119,-4.314926,-3.373488,-9.061345
63.19,-2.588956,-3.530394,-6.590069
63.261,-6.080123,-2.118237,-3.961887
63.332,-2.000557,-2.275143,-8.394493
63.403,-3.92266,-1.686744,-3.844207
63.474,-3.687301,-0.11768,-3.687301
63.545,-3.608848,-0.078453,-4.15802
63.616,-4.118793,-0.431493,-6.11935
63.687,-6.550843,3.059675,-10.669636
63.758,-6.786202,-0.039227,-9.532064
63.829,-3.334261,-6.472389,-5.021005
63.9,-4.001113,-0.196133,-9.375158
63.971,-4.746419,-3.412714,-5.295591
64.042,-3.177355,-1.216025,-4.471833
64.113,-2.549729,-0.274586,-2.902768
64.184,-2.432049,0.431493,-4.354153
64.255,-5.256365,-2.510503,-6.080123
64.326,-1.804424,-1.255251,-10.51273
64.397,-1.255251,-3.216581,-10.63041
64.468,-5.609404,-4.079566,-2.981222
64.539,-1.804424,-2.824315,-8.08068
64.61,-3.530394,-1.882877,-3.726527
64.681,-3.648074,-1.490611,-3.608848
64.752,-4.15802,-0.078453,-3.92266
64.823,-3.961887,0.196133,-6.315483
64.894,-7.021562,2.235916,-9.218252
64.965,-4.197247,-4.628739,-6.825429
65.036,-6.158576,-2.19669,-8.237586
65.107,-1.255251,-2.902768,-6.433163
65.178,-5.88399,-2.275143,-6.393936
65.249,-2.588956,-1.216025,-3.608848
65.32,-2.392823,-0.980665,-3.177355
65.391,-2.628182,0.039227,-4.432606
65.462,-4.824872,-1.569064,-6.158576
65.533,0.156906,1.529837,-11.88566
65.604,-2.745862,-4.981779,-12.866325
65.675,-5.76631,-6.982335,-0.627626
65.746,-3.883434,-4.785645,-8.472946
65.817,-2.745862,-2.157463,-3.138128
65.888,-3.608848,-1.137571,-3.608848
65.959,-3.726527,-0.156906,-3.138128
66.03,-3.491168,1.84365,-6.158576
66.101,-5.805537,-0.431493,-6.786202
66.172,-6.746975,-5.570178,-7.492281
66.243,-3.216581,-6.197803,-7.884547
66.314,-3.844207,-2.902768,-4.589512
66.385,-4.511059,-1.608291,-6.472389
66.456,-2.667409,-0.784532,-3.726527
66.527,-2.353596,-0.745305,-4.001113
66.598,-2.628182,-0.588399,-5.021005
66.669,-4.001113,-2.039783,-6.197803
66.74,-0.666852,1.451384,-11.846434
66.811,-1.490611,-5.021005,-12.905553
66.882,-6.825429,-6.23703,0.549172
66.953,-2.432049,-4.589512,-7.374601
67.024,-4.04034,-2.118237,-4.628739
67.095,-3.883434,-1.490611,-3.491168
67.166,-4.354153,-0.274586,-4.903325
67.237,-3.255808,1.216025,-5.88399
67.308,-5.334818,-1.019892,-6.080123
67.379,-7.531507,-4.589512,-8.08068
67.45,-5.844764,-2.628182,-9.375158
67.521,-1.490611,-5.609404,-2.902768
67.592,-6.864655,-2.510503,-7.531507
67.663,-3.530394,-1.490611,-4.236473
67.734,-2.785089,-1.372931,-3.177355
67.805,-2.353596,-0.509946,-3.92266
67.876,-2.785089,0.039227,-5.923217
67.947,-0.666852,0.313813,-11.53262
68.018,-4.824872,-2.941995,-9.296705
68.089,-4.864099,-4.785645,-4.824872
68.16,-7.296148,-0.823759,-4.942552
68.231,-1.216025,-1.765197,-8.041453
68.302,-4.118793,-0.902212,-3.608848
68.373,-3.255808,-0.745305,-3.687301
68.444,-3.530394,1.137571,-5.138685
68.515,-3.648074,-1.451384,-4.824872
68.586,-4.824872,3.255808,-9.296705
68.657,-8.237586,-1.059118,-11.611073
68.728,-2.549729,-7.923774,-1.647517
68.799,-7.806094,0,-8.629852
68.87,-4.04034,-2.785089,-4.118793
68.941,-2.706636,-1.098345,-3.177355
69.012,-2.353596,-0.706079,-3.961887
69.083,-2.941995,0.549172,-5.609404
69.154,-2.902768,-1.059118,-8.198359
69.225,-3.491168,-3.608848,-7.256921
69.296,-4.04034,-2.981222,-8.43372
69.367,-6.197803,-1.725971,-4.942552
69.438,-1.804424,-1.059118,-8.394493
69.509,-4.236473,-1.490611,-2.745862
69.58,-3.373488,-0.627626,-4.197247
69.651,-3.373488,0.666852,-4.354153
69.722,-3.334261,-1.451384,-6.550843
69.793,-5.687858,3.255808,-9.492838
69.864,-8.708306,-2.981222,-9.80665
69.935,-1.451384,-8.590626,-2.588956
70.006,-8.66908,-0.666852,-8.394493
70.077,-3.334261,-2.588956,-2.863542
70.148,-2.863542,-1.137571,-2.353596
70.219,-2.118237,0.039227,-3.177355
70.29,-2.785089,-0.078453,-7.100015
70.361,0.353039,0.313813,-12.081794
70.432,-5.413271,-3.726527,-15.572961
70.503,-6.040897,-5.060232,0.941438
70.574,-4.550286,-4.903325,-8.119907
70.645,-3.412714,-2.392823,-4.746419
70.716,-4.197247,-1.098345,-3.883434
70.787,-3.530394,-0.353039,-3.530394
70.858,-2.000557,0.784532,-6.550843
70.929,-4.785645,0.078453,-7.021562
71,-5.491724,-3.098902,-7.335374
71.071,-5.138685,-2.863542,-9.728197
71.142,-1.765197,-1.529837,-8.237586
71.213,-6.354709,-1.019892,-7.178468
71.284,-3.295035,-1.255251,-4.079566
71.355,-2.824315,-0.745305,-2.628182
71.426,-2.510503,0.078453,-4.15802
71.497,-4.785645,-2.039783,-6.315483
71.568,-1.765197,0.549172,-11.375715
71.781,-0.666852,-4.667965,-8.982892
71.852,-4.001113,-2.549729,-3.569621
71.923,-3.373488,-1.451384,-3.216581
71.994,-4.15802,-0.23536,-3.80498
72.065,-2.824315,0.313813,-5.530951
72.136,-6.433163,0.745305,-8.472946
72.207,-6.080123,-3.177355,-8.472946
72.278,-2.118237,-4.197247,-7.84532
72.349,-2.745862,-2.471276,-6.276257
72.42,-6.080123,-1.569064,-8.119907
72.491,-3.216581,-1.098345,-3.608848
72.562,-3.059675,-1.098345,-2.863542
72.633,-2.667409,-0.11768,-3.726527
72.704,-4.118793,-2.118237,-6.158576
72.775,-1.569064,2.432049,-12.434833
72.846,-1.686744,-8.43372,-13.886217
72.917,-6.354709,-4.785645,0.156906
72.988,-0.784532,-6.11935,-7.531507
73.059,-4.628739,-2.706636,-5.648631
73.13,-3.765754,-2.432049,-4.197247
73.201,-3.138128,-1.804424,-4.707192
73.272,-2.981222,-0.549172,-5.76631
73.343,-4.001113,-0.431493,-7.884547
73.414,-5.256365,-3.412714,-5.177911
73.485,-3.687301,-4.2757,-7.806094
73.556,-4.118793,-3.138128,-4.824872
73.627,-3.844207,-3.687301,-4.903325
73.698,-4.04034,-2.941995,-5.805537
73.769,-4.197247,-2.549729,-5.374045
73.84,-4.432606,-2.902768,-5.76631
73.911,-4.236473,-3.295035,-5.452498
73.982,-4.2757,-2.588956,-5.923217
74.053,-4.628739,-2.824315,-5.530951
74.124,-4.864099,-2.706636,-5.76631
74.195,-4.942552,-2.745862,-5.530951
74.266,-5.060232,-2.31437,-5.648631
74.337,-4.903325,-2.118237,-5.570178
74.408,-4.981779,-2.039783,-5.452498
74.479,-5.177911,-2.118237,-5.491724
