NAME:,run_3_2,,
52.06,-11.3,-20.01,2.67
52.127,-3.49,-19.61,-3.45
52.194,-1.92,-10.98,-0.2
52.261,4.86,-4.71,0.08
52.328,-0.12,0.35,7.96
52.395,0,-2,5.77
52.462,-1.8,-20.01,3.18
52.529,0.98,-13.69,-3.88
52.596,-2.35,-3.77,-2.67
52.663,-3.88,5.02,6.39
52.73,5.18,-0.86,3.14
52.797,-4.63,-20.01,-1.84
52.864,4.28,-20.01,-8.16
52.931,-1.49,-11.57,-0.2
52.998,3.02,-6.98,-3.96
53.065,-0.71,0.43,6.98
53.132,-3.84,4.94,-1.69
53.199,9.02,-20.01,-14.71
53.266,-2.47,-17.34,-6.04
53.333,0.9,-6,-3.02
53.4,-3.22,2.39,2.35
53.467,1.49,4.04,9.1
53.534,5.96,-20.01,-18.24
53.601,-0.39,-15.34,-9.65
53.668,-5.96,-11.92,-3.06
53.735,1.18,-10.16,-4.2
53.802,4.08,-3.45,1.88
53.869,-1.96,1.65,6.24
53.936,4.75,-11.57,7.88
54.003,0.55,-20.01,-2.16
54.07,-2.31,-11.65,-4.08
54.137,-2.16,-0.47,-1.96
54.204,-0.08,4.75,6.2
54.271,4.08,-14,7.81
54.338,-9.81,-17.22,3.18
54.405,-6.75,-17.06,-6.63
54.472,-1.02,-11.41,-1.02
54.539,4.16,-7.41,-0.31
54.606,0.27,3.33,7.02
54.673,-1.06,3.92,-5.18
54.74,0.47,-20.01,-15.49
54.807,-3.88,-14.91,-5.57
54.874,-0.12,-3.73,-6.2
54.941,-1.14,4.75,2.08
55.008,1.69,1.1,8.16
55.075,2.63,-20.01,-12.16
55.142,0.98,-19.53,-9.38
55.209,-4.55,-11.73,-2.63
55.276,0.86,-9.26,-1.49
55.343,2.71,-0.63,4.39
55.41,-4.86,3.37,7.14
55.477,2.9,-20.01,-3.26
55.544,-1.69,-16.79,-10.63
55.611,-1.22,-8.79,-6.51
55.678,-2.12,1.02,0.43
55.745,-0.75,2.31,8.12
55.812,12.43,5.73,-5.1
55.879,-14.67,-14.83,-7.77
55.946,-4.86,-13.49,-2.55
56.013,-0.71,-10.16,-1.02
56.08,3.73,-5.84,2.79
56.147,-1.53,0.63,8.79
56.214,0.71,-7.85,3.49
56.281,-7.53,-19.34,-3.92
56.348,1.02,-11.89,-7.06
56.415,-1.1,-0.86,-2.67
56.482,-1.73,5.88,5.65
56.549,0.94,-3.65,5.53
56.616,-13.18,-20.01,-1.06
56.683,-4.63,-19.02,-3.61
56.75,0.55,-12.63,3.84
56.817,4.67,-5.45,0.51
56.884,0.47,0.16,7.49
56.951,-3.45,-0.55,3.77
57.018,-7.57,-20.01,-0.67
57.085,2.16,-16.16,-7.88
57.152,-1.53,-4.39,-1.73
57.219,-2.67,4.31,3.26
57.286,5.77,5.73,3.92
57.353,-6.39,-20.01,3.37
57.42,2.82,-18.48,-4.75
57.487,-3.77,-13.77,2.98
57.554,-0.35,-6.79,-0.9
57.621,2.47,0.43,6.83
57.688,-2.31,2.12,0
57.755,4.75,-20.01,-4.51
57.822,-2.55,-15.02,-9.57
57.889,-1.65,-12.87,-6
57.956,-3.84,-0.55,2.63
58.023,3.02,9.14,4.71
58.09,17.61,-14,5.65
58.157,-14.98,-11.02,-7.53
58.224,-2.31,-13.3,-2.24
58.291,-0.78,-12.24,0
58.358,4.71,-6,1.45
58.425,-2.9,0.55,8.98
58.492,-2.9,-7.34,15.65
58.559,-6.67,-20.01,2.71
58.626,1.37,-17.14,-4.67
58.693,1.26,-1.37,-2.24
58.76,-3.22,3.53,1.49
58.827,1.06,1.88,4.59
58.894,11.85,-20.01,-11.49
58.961,0.04,-16.95,-4.63
59.028,-2.82,-11.45,-2.63
59.095,-2.24,-10.79,-2.86
59.162,-2.24,-2.31,-1.53
59.229,3.88,-5.14,3.37
59.296,-1.06,-11.85,12.04
59.363,18.75,-20.01,1.26
59.43,-11.65,-7.26,-5.18
