NAME:,Walk_3_1,,
46.09099219,-2,-7.77,-3.06
46.17199219,0.27,-11.61,-4.04
46.25299219,-2.04,-12.36,-1.65
46.33399219,-0.59,-8.75,-9.89
46.41499219,3.22,-10.51,-8.36
46.49599219,-6.35,-6.55,-5.22
46.57699219,3.61,-5.92,-2.79
46.65799219,1.1,-9.26,-3.88
46.73899219,-0.43,-9.26,-3.49
46.81999219,1.14,-15.69,-3.22
46.90099219,2.47,-8.71,-10.9
46.98199219,-3.33,-7.26,-7.37
47.06299219,5.57,-9.65,-5.22
47.14399219,-4.04,-3.53,-2.82
47.22499219,-2.63,-8,-4.35
47.30599219,-0.27,-8.32,-4
47.38699219,0.27,-13.73,-4.55
47.46799219,-3.06,-8.79,-6.35
47.54899219,1.41,-5.06,-8.67
47.62999219,-2.82,-6.51,-6.71
47.71099219,-0.2,-3.37,-3.8
47.79199219,1.53,-9.69,-5.02
47.87299219,-0.27,-7.02,-3.57
47.95399219,2.31,-9.81,-5.02
48.03499219,-0.71,-13.61,-3.33
48.11599219,3.45,-6.75,-8.79
48.19699219,-5.69,-5.77,-8.71
48.27799219,3.49,-9.22,-5.81
48.35899219,-0.43,-2.67,-2.94
48.43999219,-2.63,-10.2,-4.71
48.52099219,-0.27,-6.71,-2.55
48.60199219,-1.96,-11.92,-4.16
48.84499219,-0.86,-4.98,-5.06
48.92599219,-1.65,-4.75,-4.47
49.00699219,1.88,-10.16,-4.35
49.08899219,0.39,-7.3,-2.47
49.16999219,-1.1,-10.04,-4.79
49.25099219,1.96,-14.2,-2.82
49.33199219,1.92,-8.2,-8.79
49.41299219,-5.1,-10.4,-6.98
49.49399219,3.33,-5.49,-4.2
49.57499219,-1.96,-4.39,-3.14
49.65599219,-2.94,-9.3,-4.47
49.73699219,1.33,-8.55,-5.02
49.81899219,-3.41,-13.53,-2.98
49.89899219,-0.2,-9.69,-9.69
49.97999219,3.84,-6.83,-2.98
50.06099219,-5.06,-11.85,-6.08
50.14199219,0.94,-3.33,-3.18
50.22299219,0.71,-8.98,-4.9
50.30399219,-0.31,-7.69,-3.18
50.38499219,0.47,-11.65,-2.86
50.46599219,2.55,-9.14,-8.79
50.54699219,-6.47,-6.9,-9.26
50.62799219,4.28,-7.65,-5.33
50.70899219,-2.63,-3.3,-1.45
50.78999219,-1.96,-9.41,-4.04
50.87099219,0.35,-9.41,-2.55
50.95199219,-2.55,-12.16,-2.08
51.03299219,-2.94,-8.2,-7.18
51.11399219,5.73,-10.94,-10
51.92399219,-2.24,-8.55,-4.16
52.00499219,0.9,-8.39,-3.49
52.08599219,-2.04,-13.34,-3.41
52.16699219,-2.63,-7.81,-3.57
52.24799219,1.02,-9.26,-12.24
52.32899219,-2.86,-5.26,-6.24
52.40999219,-0.63,-3.53,-3.77
52.49099219,1.41,-10.32,-3.53
52.57199219,-0.04,-7.85,-2.08
52.65299219,2.75,-12.12,-2.98
52.73399219,2.9,-11.45,-7.85
52.81499219,-3.41,-4.12,-8.28
52.89599219,1.73,-9.06,-6.9
52.97699219,0.43,-2.75,-4
53.05799219,-2.75,-9.18,-4.31
53.13899219,-1.22,-7.02,-1.73
53.21999219,-0.12,-10,-3.69
53.30099219,-2.63,-12.12,-3.49
53.38199219,-2.79,-9.69,-12.75
53.46299219,3.92,-6.12,-4.63
53.54399219,-4.31,-9.53,-5.96
53.62499219,3.06,-6.24,-3.06
53.70599219,0.59,-8.79,-4.08
53.78699219,-0.16,-10.08,-3.49
53.86799219,3.22,-10.87,-2.08
53.94899219,3.96,-9.22,-10.55
54.02999219,-6.67,-6.2,-7.41
54.11099219,4.31,-8.71,-5.53
54.19199219,-2.51,-4.47,-2.79
54.27299219,-2.31,-8.83,-4.28
54.35399219,1.02,-8.12,-3.53
54.43499219,-2.24,-12.83,-2.79
54.51599219,-1.14,-9.77,-5.69
54.59699219,2.31,-9.34,-8.63
54.67799219,-3.96,-7.61,-5.88
54.75899219,1.18,-2.35,-2.79
54.83999219,1.84,-10.87,-4.63
54.92099219,-0.71,-9.18,-2.55
55.00199219,1.65,-10.75,-2.79
55.08299219,0.94,-10.47,-7.3
55.16399219,-4.75,-6.83,-9.65
55.24499219,3.84,-7.34,-5.96
55.32599219,-1.77,-3.57,-2.67
55.40699219,-3.02,-9.22,-3.8
55.48799219,-0.04,-8.08,-2.86
55.56899219,-2.2,-13.26,-2.35
55.65099219,-4.24,-9.45,-9.61
55.73099219,5.45,-7.73,-6.51
55.81199219,-5.84,-9.85,-5.53
55.89299219,2.24,-4.75,-2.12
55.97399219,0.59,-10.08,-4.59
56.05499219,0.27,-8.28,-2.51
56.13599219,3.61,-11.61,-3.1
56.21699219,2.16,-8.75,-7.88
56.29799219,-4.94,-4.94,-9.06
56.37899219,2.9,-8.94,-6.98
56.45999219,-1.61,-3.3,-2.71
56.54099219,-1.69,-8.2,-4.43
56.62199219,0.04,-8.83,-3.06
56.70299219,-2.9,-12.32,-4.08
56.78399219,-2.98,-8.63,-5.49
56.86499219,-1.06,-8.08,-11.45
56.94599219,-2.94,-6.35,-6.39
57.02699219,-0.47,-2.55,-3.61
57.10799219,2.2,-10.24,-4.51
57.18899219,-0.27,-7.69,-2.75
57.27099219,1.33,-10.36,-4.2
59.29499219,-3.73,-8.12,-5.33
60.34799219,-4.51,-10.98,-7.81
60.42899219,3.22,-7.96,-9.02
60.50999219,-1.65,-4.47,-5.06
60.59099219,-1.65,-7.92,-5.18
