NAME:,run_5_2,,
52.663,-4.04,-14.32,-1.29
52.73,0.2,-9.18,-3.37
52.797,1.92,1.22,8.32
52.864,-6.35,-0.55,7.81
52.931,7.22,-20.01,-0.47
52.998,0.63,-17.65,-10.12
53.065,1.45,-9.92,-2.98
53.132,-1.57,-2.47,-0.71
53.199,0.67,6.35,6.08
53.266,8.16,-14.55,11.45
53.333,-13.61,-14.75,-2.51
53.4,-2.39,-16.55,-5.26
53.467,-2.12,-11.26,1.1
53.534,4.75,-6.51,4.67
53.601,-0.31,1.18,7.22
53.668,-3.92,0.55,-1.26
53.735,0.71,-20.01,5.65
53.802,3.49,-13.1,-3.92
53.869,-2.24,-5.77,0.12
53.936,-2,4,2.35
54.003,4.51,1.65,10.79
54.07,-14.63,-20.01,-14.16
54.137,-1.02,-18.12,-8.32
54.204,-2.24,-11.14,1.22
54.271,4.47,-5.26,1.1
54.338,-0.08,1.65,5.22
54.405,-3.53,-3.3,8.79
54.472,0.55,-20.01,6.71
54.539,2.71,-10.08,-2.08
54.606,-0.47,-6.63,-1.26
54.673,-2.12,5.84,0.35
54.74,6.04,1.92,7.88
54.807,-10.67,-20.01,-19.57
54.874,3.22,-20.01,-4.2
54.941,-1.65,-11.96,0.51
55.008,3.61,-5.18,-0.59
55.075,0.9,1.53,6.71
55.142,-0.78,-0.39,-4.2
55.209,-1.33,-20.01,5.81
55.276,2.67,-11.3,-3.18
55.343,-1.29,-6.35,-1.88
55.41,-1.06,6.39,0.9
55.477,3.69,2.43,6.12
55.544,-8.79,-20.01,-2.9
55.611,1.45,-20.01,-9.53
55.678,-1.84,-11.41,0.75
55.745,4.82,-5.3,-1.96
55.812,0.67,1.8,7.49
55.879,-2.39,-3.65,6.67
55.946,-0.39,-20.01,7.69
56.013,2.2,-12.55,-1.8
56.08,-0.9,-5.77,-2.86
56.147,-1.57,5.02,0.51
56.214,5.06,4.04,7.61
56.281,-15.57,-20.01,-4.82
56.348,4.12,-20.01,-7.61
56.415,-1.77,-12.94,1.57
56.482,3.33,-5.14,-2.75
56.549,0.78,1.61,8.04
56.616,-0.27,5.14,-3.33
56.683,13.61,-20.01,-7.34
56.75,2.47,-16.4,-4.04
56.817,-0.51,-8.2,-1.18
56.884,-3.69,1.8,1.77
56.951,2.59,4.47,10.28
57.018,-0.82,-20.01,-3.57
57.085,-0.59,-18.2,-4.82
57.152,-1.96,-12.51,-0.27
57.219,3.84,-7.02,-2.82
57.286,2.9,-0.75,7.65
57.353,-3.57,3.1,1.57
57.42,4.55,-20.01,1.53
57.487,3.45,-20.01,-7.85
57.554,1.06,-9.89,-2.98
57.621,-3.73,-2.82,0.63
57.688,1.41,3.73,8.36
57.755,1.18,-17.65,19.65
57.822,-5.26,-9.85,3.84
57.889,-3.06,-12.08,-0.59
57.956,0.78,-14,-0.75
58.023,5.96,-3.49,3.53
58.09,-2.71,3.26,5.57
58.157,-6.67,-3.41,1.29
58.224,-2.31,-20.01,3.02
58.291,0.39,-13.96,-3.37
58.358,-1.02,-3.77,-3.45
58.425,-0.86,4.9,3.22
58.492,6.12,-0.04,3.61
58.559,-11.34,-20.01,2.9
58.626,-2.51,-17.3,-4.59
58.693,-1.06,-11.73,0.9
58.76,2.94,-3.77,0.59
58.827,-0.04,0.51,4.9
58.894,-0.2,-1.69,-0.55
58.961,-2.71,-20.01,-2.16
59.028,2.82,-14.79,-2.86
59.095,-0.51,-5.45,-1.26
59.162,-0.82,4.04,3.65
59.229,1.29,1.88,1.37
59.296,-4.55,-20.01,6.55
59.363,-0.98,-20.01,-9.02
59.43,-0.27,-12.55,2.94
59.497,2.04,-5.1,-0.82
59.564,0.31,0.82,7.1
59.631,-2.2,-4.79,10.43
59.698,0.35,-20.01,11.77
59.765,2.39,-13.61,-1.65
59.832,-1.37,-3.37,-2.75
59.899,0.16,2.55,0.39
59.966,-2.12,2.86,1.33
