"NAME:","walk5.csv"
"EXPERIMENT TIME:","08/06/2023 10:56"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","102"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"57.420002",".94","0.67","-9.73"
"57.530003","1.37","4.31","-9.85"
"57.63","3.57","2.98","-8.63"
"57.73","2.20","2.43","-9.02"
"57.829998","5.61","5.69","-11.34"
"57.929996",".67","2.20","-11.57"
"58.039997","4.51","4.51","-13.26"
"58.140003",".35","3.73","-5.30"
"58.24","1.77","4.39","-6.98"
"58.34","1.53","4.55","-9.26"
"58.44","1.61","7.37","-17.89"
"58.55",".73","-5.37","-6.12"
"58.649998","1.22","11.57","-9.02"
"58.750004","2.63","4.86","-5.02"
"58.850002","5.81","0.82","-9.92"
"58.95","4.12","5.41","-11.77"
"59.06",".35","1.45","-12.75"
"59.16",".28","6.71","-5.96"
"59.26","1.84","3.96","-9.53"
"59.359997",".75","5.33","-5.77"
"59.460003","1.02","6.67","-7.69"
"59.570004","3.18","12.12","-10.36"
"59.670002","1.29","10.00","-13.61"
"59.77",".96","-1.06","-8.43"
"59.87",".47","4.08","-6.63"
"59.969997","2.63","3.73","-10.32"
"60.079998","3.53","3.14","-8.63"
"60.179996","2.82","6.86","-12.47"
"60.280003","-1.65","2.12","-15.38"
"60.38",".00","6.16","-5.92"
"60.48","3.88","3.18","-9.30"
"60.59","0.98","4.67","-7.34"
"60.69","0.55","5.92","-5.65"
"60.789997","0.16","6.98","-7.77"
"60.890003","0.24","4.16","-15.81"
"60.99",".35","3.18","-7.10"
"61.100002","0.86","8.12","-5.37"
"61.2","0.51","4.24","-6.28"
"61.3","4.43","4.98","-8.71"
"61.399998","0.82","3.96","-8.32"
"61.500004","2.59","3.73","-14.67"
"61.609997","0.20","3.26","-12.94"
