"NAME:","run_5_1.csv"
"EXPERIMENT TIME:","05/06/2023 18:57"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","124"

"Time [sec]","ACC X","ACC Y","ACC Z"
"23.22998","-4.08","1.84","-3.22"
"23.331055","7.14","-6.98","-3.22"
"23.432129","-7.88","16.95","0.04"
"23.532959","-6.51","18.48","-9.18"
"23.634033","-1.69","7.02","-0.82"
"23.735107","2.0","1.73","0.16"
"23.835938","-2.51","20.01","-5.65"
"23.937012","-4.28","17.85","-8.24"
"24.038086","-0.78","0.59","2.71"
"24.138916","9.3","5.81","-1.96"
"24.23999","-5.41","20.01","-6.32"
"24.341064","-4.16","19.3","-6.16"
"24.441895","-1.49","1.69","-5.26"
"24.542969","1.26","2.39","0.08"
"24.644043","-10.0","20.01","-20.01"
"24.745117","-5.84","10.94","-8.24"
"24.845947","0.75","1.18","2.59"
"24.947021","-2.12","7.92","-2.24"
"25.048096","-12.04","18.4","-11.02"
"25.148926","0.08","12.47","-3.77"
"25.25","-3.73","0.31","-6.47"
"25.351074","0.94","3.06","-3.26"
"25.451904","-2.35","20.01","-13.34"
"25.552979","-4.31","6.2","-5.69"
"25.654053","-0.35","-2.67","0.51"
"25.755127","4.86","5.61","-9.49"
"25.855957","-5.06","17.85","-6.55"
"25.957031","-0.51","9.02","-2.35"
"26.058105","0.71","-1.69","0.67"
"26.158936","4.35","2.9","1.18"
"26.26001","-2.86","20.01","-7.57"
"26.361084","-2.67","1.92","-2.59"
"26.461914","-0.04","-6.16","-2.75"
"26.562988","6.94","6.75","-7.41"
"26.664062","-2.59","19.65","-6.98"
"26.764893","-3.02","7.65","-1.73"
"26.865967","0.35","-0.82","-0.27"
"26.967041","4.94","8.08","-3.53"
"27.068115","-4.75","20.01","-7.92"
"27.168945","-3.77","1.57","-0.9"
"27.27002","6.79","-7.02","-3.33"
"27.371094","-13.1","20.01","-7.92"
"27.471924","-10.04","19.14","-8.75"
"27.572998","0.63","5.57","-1.29"
"27.674072","3.18","1.96","2.71"
"27.774902","1.8","18.04","-0.98"
"27.875977","-6.16","20.01","-5.81"
"27.97705","-0.43","1.18","2.2"
"28.078125","4.94","1.57","-2.04"
"28.178955","-3.14","20.01","-3.33"
"28.28003","-3.65","19.97","-5.88"
"28.381104","-2.31","2.35","-3.8"
"28.481934","0.94","1.49","-2.63"
"28.583008","0.04","20.01","-12.47"
"28.684082","-3.3","15.53","-4.59"
"28.784912","0.55","-0.47","5.3"
"28.885986","1.8","5.77","-7.1"
"28.98706","-5.22","18.04","-5.06"
"29.08789","-0.78","13.14","-5.88"
"29.188965","0.04","0.51","-3.53"
"29.29004","4.9","2.67","2.55"
"29.391113","2.79","20.01","-14.87"
"29.491943","-3.8","6.28","-5.77"
"29.593018","2.16","-1.69","4.51"
"29.694092","9.41","4.04","-8.83"
"29.794922","-4.98","20.01","-8.47"
