NAME:,Walk_2_1,,
EXPERIMENT TIME:,06/06/2023 12:02,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS:,95,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
59.7850083,-0.75,-6.16,-2.31
59.8660083,-2.2,-10.55,-4.12
59.9470083,-1.92,-11.14,-4.28
60.0280083,-1.14,-7.81,-11.61
60.1090083,-1.06,-5.49,-4.47
60.1900083,-1.26,-6.47,-5.06
60.2710083,1.45,-9.06,-4.08
60.3520083,0.12,-7.18,-3.53
60.4330083,-0.86,-9.85,-3.73
60.5140083,1.18,-9.57,-2.2
60.5950083,1.88,-11.69,-8.71
60.6760083,-5.33,-6,-6.59
60.7570083,1.96,-7.92,-4.94
60.8380083,0.2,-5.77,-4.63
60.9190083,-3.33,-9.85,-5.49
61.0000083,0.16,-6.63,-3.33
61.0810083,-1.22,-9.38,-3.33
