NAME:,walk1.csv,,
45.511,-6.629296,-3.255808,-11.297261
45.582,-2.471276,-9.257479,-2.667409
45.653,-7.139242,-0.274586,-9.649744
45.724,-3.648074,-2.07901,-4.511059
45.795,-2.981222,-0.23536,-2.510503
45.866,-2.432049,-0.196133,-3.020448
45.937,-2.000557,0.627626,-5.295591
46.008,-2.235916,-1.059118,-10.081236
46.079,-4.118793,-4.236473,-6.23703
46.15,-5.413271,-5.295591,-5.727084
46.221,-6.276257,-0.509946,-6.276257
46.292,-1.569064,-1.686744,-7.766868
46.363,-2.824315,-1.019892,-2.000557
46.434,-3.491168,-0.706079,-4.04034
46.505,-2.981222,0.039227,-3.373488
46.576,-3.020448,-0.745305,-6.550843
46.647,-6.276257,3.530394,-10.316596
46.718,-9.532064,0.156906,-13.572405
46.789,-2.19669,-6.903882,-1.529837
46.86,-9.335931,-2.07901,-8.943666
46.931,-3.373488,-3.255808,-2.31437
47.002,-3.334261,-1.490611,-2.863542
47.073,-2.353596,0.313813,-3.726527
47.144,-2.235916,1.019892,-5.413271
47.215,-2.432049,-1.216025,-8.119907
47.286,-3.569621,-6.943109,-7.256921
47.357,-6.982335,-10.51273,-0.11768
47.428,-3.530394,-2.19669,-8.629852
47.499,-2.981222,-1.96133,-6.472389
47.57,-2.824315,-0.666852,-2.432049
47.641,-3.530394,0.078453,-4.393379
47.712,-2.981222,0.509946,-4.236473
47.783,-5.295591,-0.470719,-7.492281
47.854,-2.667409,1.019892,-8.747532
47.925,-11.571848,-3.648074,-11.022676
47.996,-1.922104,-7.609961,-2.785089
48.067,-8.43372,-1.922104,-8.276814
48.138,-3.059675,-3.020448,-1.569064
48.209,-3.530394,-1.765197,-3.216581
48.28,-2.235916,0.353039,-4.511059
48.351,-2.785089,1.490611,-5.727084
48.422,0,-0.039227,-10.39505
48.493,-4.511059,-4.197247,-14.20003
48.564,-9.296705,-7.100015,-0.039227
48.635,-1.451384,-4.667965,-9.022119
48.706,-2.824315,-1.608291,-4.511059
48.777,-3.177355,-0.156906,-2.785089
48.848,-4.589512,0.313813,-4.354153
48.919,-3.451941,1.529837,-6.080123
48.99,-5.021005,0.11768,-7.060789
49.061,-3.020448,-0.11768,-6.903882
49.132,-8.590626,-3.883434,-7.923774
49.203,0.156906,-5.530951,-6.11935
49.274,-6.668522,-1.333704,-7.335374
49.345,-3.412714,0.823759,-2.235916
49.416,-2.902768,-0.745305,-2.863542
49.487,-1.176798,0.078453,-4.785645
49.558,-3.295035,-0.078453,-5.962444
49.629,-0.431493,2.785089,-12.2387
49.7,-2.000557,-4.236473,-18.671862
49.771,-8.002227,-5.334818,-0.313813
49.842,-0.980665,-4.118793,-9.492838
49.913,-2.902768,-1.84365,-2.392823
49.984,-3.608848,-1.137571,-3.334261
50.055,-3.726527,0.11768,-3.883434
50.126,-3.608848,0.078453,-5.962444
50.197,-6.315483,3.295035,-10.787315
50.268,-7.296148,-3.844207,-7.766868
50.339,-2.549729,-6.864655,-6.433163
50.41,-2.471276,-2.902768,-6.393936
50.481,-5.021005,-0.980665,-8.825986
50.552,-2.863542,-0.353039,-2.863542
50.623,-2.392823,-0.549172,-3.451941
50.694,-2.667409,0.11768,-4.04034
50.765,-4.197247,-1.176798,-6.629296
50.836,-0.11768,2.157463,-11.375715
50.907,-1.686744,-1.84365,-16.828213
50.978,-7.727641,-3.491168,-1.84365
51.049,-0.862985,-3.844207,-8.198359
51.12,-2.588956,-1.804424,-2.902768
51.191,-3.216581,-1.647517,-2.667409
51.262,-3.451941,0.196133,-4.785645
51.333,-2.745862,1.137571,-5.648631
51.404,-6.276257,1.84365,-11.179583
51.475,-6.550843,-3.92266,-7.963
51.546,-3.530394,-3.530394,-8.355267
51.617,-4.001113,-2.588956,-5.374045
51.688,-4.314926,-0.862985,-8.865212
51.759,-2.510503,-0.588399,-3.059675
51.83,-2.745862,-0.941438,-3.138128
51.901,-2.667409,0,-4.118793
51.972,-2.941995,1.412158,-6.668522
52.043,0.784532,0.980665,-12.513286
52.114,-3.491168,-3.059675,-15.926001
52.185,-7.335374,-5.570178,0.274586
52.256,-1.804424,-3.844207,-9.335931
52.327,-3.726527,-2.628182,-4.864099
52.398,-2.824315,-1.059118,-3.844207
52.469,-4.393379,0.353039,-3.765754
52.54,-3.608848,0.470719,-4.393379
52.611,-4.824872,-0.431493,-7.060789
52.682,-4.354153,-0.627626,-8.66908
52.753,-7.649188,-2.118237,-11.414941
52.824,-1.372931,-7.413828,-0.941438
52.895,-10.27737,-2.19669,-8.943666
52.966,-3.295035,-2.510503,-3.569621
53.037,-3.648074,-1.333704,-2.000557
53.108,-2.667409,-0.549172,-3.059675
53.179,-2.941995,1.098345,-5.334818
53.25,-1.294478,-1.490611,-11.611073
53.321,-5.334818,-4.864099,-11.375715
53.392,-6.864655,-6.040897,-0.078453
53.463,-3.177355,-2.235916,-9.179025
53.534,-3.883434,-2.19669,-6.197803
53.605,-2.941995,-0.823759,-3.020448
53.676,-3.530394,0.078453,-4.864099
53.747,-3.216581,0.353039,-4.197247
53.818,-3.177355,-0.470719,-5.962444
53.889,-5.805537,2.824315,-10.51273
53.96,-7.374601,-0.862985,-10.51273
54.031,-1.529837,-9.257479,-1.294478
54.102,-9.649744,0.313813,-9.414385
54.173,-3.295035,-2.510503,-3.491168
54.244,-3.059675,-1.137571,-2.745862
54.315,-2.19669,-0.274586,-3.844207
54.386,-2.471276,0.353039,-4.903325
54.457,-3.569621,-1.137571,-7.84532
54.528,-3.844207,-2.118237,-7.453054
54.599,-4.785645,-4.236473,-8.31604
54.67,-6.040897,-1.529837,-4.15802
54.741,-1.569064,-1.804424,-9.257479
54.812,-3.098902,-1.137571,-2.628182
54.883,-3.883434,-0.431493,-4.471833
54.954,-3.295035,0.353039,-4.628739
55.025,-2.588956,-1.019892,-5.491724
55.096,-6.158576,3.491168,-10.551956
55.167,-7.453054,-0.823759,-11.140355
55.238,-2.039783,-8.904439,-3.569621
55.309,-8.08068,-0.23536,-9.688971
55.38,-3.961887,-1.059118,-4.314926
55.451,-2.31437,-0.353039,-2.19669
55.522,-2.706636,0.470719,-4.001113
55.593,-2.392823,0.313813,-4.471833
55.664,-0.706079,-2.902768,-8.472946
55.735,-5.021005,-6.511616,-9.571291
55.806,-6.040897,-5.060232,-3.844207
55.877,-5.217138,-0.941438,-6.11935
55.948,-1.725971,-0.941438,-8.865212
56.019,-3.334261,-0.980665,-2.902768
56.09,-3.530394,-0.588399,-4.393379
56.161,-3.726527,0.156906,-4.001113
56.232,-2.745862,-0.745305,-6.276257
56.303,-6.943109,4.001113,-10.74809
56.374,-7.139242,0.11768,-11.218808
56.445,-0.666852,-7.963,-2.706636
56.516,-9.885103,0.666852,-9.139798
56.587,-3.216581,-2.510503,-4.236473
56.658,-2.941995,-0.745305,-1.96133
56.729,-2.235916,0.11768,-3.961887
56.8,-2.863542,0.078453,-4.001113
56.871,-4.118793,-2.353596,-8.002227
56.942,-3.765754,-1.686744,-8.943666
57.013,-2.824315,-0.509946,-11.414941
57.084,-7.413828,-1.529837,-4.118793
57.155,-1.608291,-2.157463,-8.237586
57.226,-2.432049,-1.176798,-3.726527
57.297,-3.687301,-0.784532,-3.608848
57.368,-3.098902,0.509946,-4.04034
57.439,-2.745862,-0.392266,-5.177911
57.51,-5.609404,2.863542,-11.101129
57.581,-6.943109,-2.667409,-10.473503
57.652,-3.138128,-10.51273,-1.216025
57.723,-8.041453,-0.156906,-9.80665
57.794,-4.236473,-2.039783,-4.746419
57.865,-2.19669,0.23536,-2.706636
57.936,-2.941995,0.588399,-3.412714
58.007,-2.471276,0.11768,-3.687301
58.078,-4.079566,-2.31437,-8.002227
58.149,-3.177355,-6.00167,-9.139798
58.22,-8.66908,-6.080123,-2.118237
58.291,-5.413271,-1.529837,-6.23703
58.362,-0.980665,-1.608291,-8.551399
58.433,-2.824315,-1.098345,-2.118237
58.504,-3.295035,-1.098345,-3.92266
58.575,-3.608848,0.666852,-4.511059
58.646,-2.628182,-0.902212,-6.11935
58.717,-7.139242,3.92266,-9.571291
58.788,-7.609961,-1.216025,-10.944222
58.859,-2.275143,-9.845878,-2.824315
58.93,-8.119907,0.11768,-10.51273
59.001,-4.001113,-2.785089,-3.098902
59.072,-3.295035,-0.196133,-2.745862
59.143,-2.275143,-0.470719,-2.863542
59.214,-2.588956,0.470719,-4.707192
59.285,-3.765754,-1.137571,-7.570734
59.356,-2.353596,-5.060232,-7.766868
59.427,-8.786758,-7.178468,-2.824315
59.498,-5.021005,-0.784532,-8.43372
59.569,-2.471276,-0.627626,-6.786202
59.64,-3.020448,-0.353039,-3.334261
59.711,-3.608848,-0.23536,-3.491168
59.782,-3.373488,1.84365,-5.217138
59.853,-3.608848,-1.019892,-5.334818
59.924,-6.786202,-3.334261,-6.550843
59.995,-7.766868,-1.255251,-12.905553
60.066,0.980665,-6.472389,-3.608848
60.137,-7.609961,-1.216025,-9.414385
60.208,-3.765754,-1.216025,-3.334261
60.279,-2.863542,-0.941438,-2.941995
60.35,-2.118237,-0.078453,-3.883434
60.421,-3.491168,0.549172,-5.648631
60.492,-0.666852,2.31437,-12.748646
60.563,-3.451941,-3.334261,-12.47406
60.634,-7.413828,-6.080123,-1.294478
60.705,-3.255808,-3.530394,-8.159133
60.776,-2.549729,-2.235916,-6.550843
60.847,-2.785089,-0.509946,-3.412714
60.918,-3.844207,0.078453,-3.80498
60.989,-3.020448,0.627626,-4.667965
61.06,-3.726527,-0.902212,-6.315483
61.131,-4.667965,1.96133,-9.532064
61.202,-9.335931,-4.903325,-9.335931
61.273,-1.176798,-6.00167,-6.707749
61.344,-7.531507,-1.84365,-6.903882
61.415,-2.628182,-1.412158,-2.31437
61.486,-3.373488,-1.490611,-2.863542
61.557,-2.157463,-0.039227,-3.295035
61.628,-3.138128,0.706079,-6.550843
61.699,0.039227,1.96133,-12.395606
61.77,-2.902768,-1.686744,-20.005568
61.841,-6.23703,-4.354153,-0.862985
61.912,-1.019892,-5.923217,-9.532064
61.983,-2.510503,-2.19669,-1.804424
62.054,-3.412714,-1.137571,-3.177355
62.125,-2.981222,-0.078453,-4.197247
62.196,-4.04034,-0.666852,-5.334818
62.267,-6.629296,3.765754,-10.74809
62.338,-6.23703,-5.413271,-5.570178
62.409,-2.628182,-7.492281,-7.806094
62.48,-5.217138,-1.647517,-7.923774
62.551,-3.648074,-1.216025,-5.844764
62.622,-3.138128,0.706079,-3.295035
62.693,-2.471276,-0.156906,-3.726527
62.764,-2.471276,0.313813,-5.177911
62.835,-3.883434,-0.941438,-7.609961
62.906,-4.118793,-0.353039,-8.198359
62.977,-3.334261,-4.393379,-11.650301
63.048,-5.727084,-0.11768,-5.491724
63.119,-0.980665,-2.510503,-8.394493
63.19,-2.510503,-1.96133,-2.902768
63.261,-3.80498,-0.23536,-4.550286
63.332,-2.941995,0.784532,-5.138685
63.403,-3.020448,-0.588399,-4.707192
63.474,-4.864099,0.196133,-7.84532
