NAME:,Run_1_1,,
9.557982422,-2.63,-11.34,-2.9
9.638982422,1.84,3.18,0.39
9.719982422,-2.28,0.24,-2.28
9.800982422,-0.98,-20.01,-7.88
9.881982422,-4.28,-20.01,-3.84
9.962982422,-2.31,0.86,0.47
10.04398242,2.71,-0.75,-4.31
10.12498242,-0.71,2.51,-1.84
10.20598242,-9.38,-20.01,-20.01
10.28698242,0.75,-6.75,-1.49
10.36798242,-0.51,0.55,1.41
10.44898242,-0.16,3.53,-2.9
10.52998242,-4.82,-13.81,-10.43
10.61098242,-1.65,-20.01,-1.73
10.69198242,-0.04,-1.65,-3.61
10.77298242,1.65,0.35,-0.16
10.85398242,-2.79,-0.27,1.26
11.42098242,2.51,-6.86,-4.28
11.82598242,2.04,5.57,-2.04
11.90798242,-3.14,-3.41,-5.37
11.98798242,1.88,2.63,-6
12.06898242,-3.14,-20.01,-20.04
12.14998242,-0.9,-9.02,-4.98
12.23098242,-0.94,3.73,1.49
12.31198242,-1.29,1.53,-3.14
12.39298242,2.04,-9.81,-12.16
12.47398242,5.1,-20.01,-5.33
12.55498242,-1.41,-5.41,-3.73
12.63598242,-4.43,-4.2,0.63
12.71698242,4.08,0,2.51
12.79798242,-7.34,-20.01,-11.22
12.87898242,-5.02,-12.55,-2.75
12.95998242,-1.33,-1.65,-0.35
13.04098242,1.18,1.84,-2.39
13.12198242,3.3,6.94,-15.38
13.20298242,2.67,-20.01,-20.01
13.28498242,-4.39,-8.39,-1.65
13.36498242,-2.08,-6.35,1.88
13.44598242,1.41,2.67,-0.08
13.52698242,-10.28,-13.38,-17.5
13.60798242,-1.37,-20.01,1.18
13.68898242,0.04,-3.18,-1.65
13.76998242,3.96,-1.61,-0.98
13.85098242,-1.73,0.67,0.94
13.93198242,-3.33,-20.01,-18.04
14.01298242,4.43,-8.83,-1.53
14.09398242,1.92,3.22,0.35
14.17498242,-1.1,0.2,-3.41
14.25598242,-2.75,-0.24,-12.2
14.33798242,1.18,-20.01,-16.48
14.41798242,0.35,-10.47,-1.84
14.49998242,1.14,2.16,-2.24
14.57998242,-1.53,3.65,-2.24
14.66098242,0.67,-20.01,-4.55
14.74298242,5.81,-14.36,-2.43
14.82298242,3.37,2.94,-2.43
14.90498242,-4.71,-3.73,-1.61
14.98498242,1.84,1.57,0.08
15.06598242,-4.12,-19.18,-14.44
15.14698242,-1.26,-11.14,-4.86
15.22798242,-2.63,1.49,2
15.30898242,-0.51,-0.04,-3.77
15.38998242,3.3,7.02,-13.18
15.47098242,2.51,-20.01,-20.01
15.55298242,-0.63,-7.14,-1.14
15.63298242,-3.69,-4.67,1.92
15.71498242,1.37,2.47,0.71
15.79498242,-6.47,-20.01,-11.22
15.87598242,-2.94,-19.81,-0.55
15.95798242,-1.73,-1.53,0.47
16.03798242,3.3,-0.63,-2.94
16.11998242,0.16,7.1,-8.16
16.19998242,-2.12,-20.01,-20.01
16.28098242,-2.82,-9.96,1.33
16.36298242,-2.47,-2.59,-0.55
16.44298242,-0.55,4.75,-3.73
16.52398242,-10.47,-11.77,-15.42
16.60498242,0.04,-20.01,-0.04
16.68598242,-1.88,-1.61,-3.14
16.76698242,4.04,-1.29,-0.82
16.84798242,0.43,0.2,0.31
16.92898242,-6.63,-20.01,3.1
17.00998242,10.16,-13.02,2.9
17.09098242,-0.82,5.65,-1.45
17.81998242,-0.78,-7.92,-1.84
17.90098242,-0.78,-5.1,4.59
17.98198242,1.92,1.57,-1.02
18.06298242,-0.27,-20.01,-11.34
18.14398242,-2.86,-18.24,-3.18
18.22498242,-2.04,1.29,-0.67
18.30598242,1.84,-0.51,-3.18
18.38698242,-0.51,5.96,-8.32
18.46798242,-5.45,-20.01,-20.01
18.54898242,-4.08,-10.08,-1.02
18.62998242,0.9,-0.67,2.04
18.71098242,-2.31,2.08,-2.59
18.79198242,-6.67,-11.14,-15.42
18.87298242,-1.33,-20.01,-0.63
18.95398242,-0.86,-2.16,-0.94
19.03498242,3.41,-1.92,-2
19.11598242,-2.24,0.47,0.75
19.19698242,-4.86,-20.01,-10.87
19.27798242,1.1,-10.55,-0.59
19.35998242,1.1,5.49,-1.41
19.43998242,0.31,-0.98,-4.16
19.52098242,-1.96,1.73,-15.77
19.60198242,-0.98,-20.01,-19.42
19.68298242,-0.75,-1.37,-2.24
19.76498242,2.98,0,1.06
19.84498242,-1.96,1.77,-0.67
19.92598242,2.2,-20.01,-6.32
20.00798242,6.24,-12.04,2.98
20.08798242,1.53,2.82,-4.59
20.16998242,-4.08,-4.71,-2.51
20.24998242,2.75,5.1,-2.86
20.33098242,3.77,-20.01,-20.01
20.41298242,-1.96,-2.39,-3.41
20.49298242,-0.78,1.26,-0.04
20.57398242,-1.96,0.35,-1.69
20.65498242,3.26,-20.01,-7.65
20.73598242,9.45,-10.59,0.27
20.81798242,0.27,3.69,-1.92
20.89798242,-2.16,-3.26,-3.84
20.97898242,1.65,3.88,-6.55
21.05998242,7.53,-19.57,-20.01
21.14098242,-4.86,-9.57,-6.51
21.22298242,2.35,2.55,-0.47
21.30298242,-2.04,-0.08,-1.37
21.38398242,5.77,0.31,-18.12
21.46498242,2.16,-15.69,-7.26
21.54598242,-0.16,-7.69,-1.96
21.62798242,-6.12,-4.08,2.16
21.70798242,2.55,0.82,0.39
21.78898242,-6.47,-20.01,-13.96
21.86998242,-0.2,-14.51,-1.96
21.95098242,-4.67,0.43,1.53
22.03298242,1.92,0.12,-4.51
22.11298242,0.08,5.49,-7.92
22.19398242,4.71,-20.01,-20.01
22.27498242,-0.82,-6,-4.71
22.35598242,-1.18,-2.94,1.88
22.43798242,-0.08,2.39,1.22
22.51798242,-4.59,-7.3,-14.91
22.59898242,1.02,-20.01,-5.57
22.67998242,-0.16,-4.75,-2.16
22.76098242,5.77,-1.37,-1.57
22.84198242,-4.31,0.71,1.53
22.92298242,-0.39,-18.36,-7.85
23.00398242,5.57,-10.71,-1.41
23.08498242,0.27,5.57,-2.82
24.21898242,1.88,-1.26,1.18
24.29998242,-2.04,1.53,-1.29
24.38098242,-7.06,-20.01,-7.92
25.27198242,3.26,3.96,-3.57
25.35298242,-3.96,-2.51,-2
25.43398242,0,3.65,-7.1
26.24398242,-0.35,-20.01,-10.12
26.32498242,-4.08,-8.9,-4.9
26.40598242,-2.08,1.06,0.51
26.48698242,1.26,-0.04,-3.22
26.56798242,3.57,8.28,-14.67
26.64898242,3.49,-20.01,-19.53
26.72998242,2,-5.14,-3.06
26.81098242,-2.43,-4.86,0.31
26.89198242,0.47,1.8,0.04
26.97298242,-11.69,-20.01,-15.34
27.05398242,0.51,-20.01,2.98
27.13498242,-2.71,0.55,-1.29
27.21698242,2.12,-1.06,-2.12
27.29698242,0.31,2.55,-4.82
27.37898242,-16.04,-20.01,-20.01
27.45898242,4.43,-10.16,0.51
27.53998242,-0.35,5.45,-1.57
27.62098242,-1.37,-1.73,-4.04
27.70198242,-2.31,2.71,-17.5
27.78398242,1.8,-20.01,-10
27.86398242,-0.63,-7.57,-3.57
27.94498242,4.28,2.04,-0.27
28.02598242,-1.61,1.96,-0.27
28.10698242,4.94,-20.01,-10.04
28.18798242,5.45,-9.77,1.96
28.26898242,1.61,2.79,-3.61
28.34998242,-3.92,-4.04,-4.71
28.43098242,0.78,3.84,-4.2
28.51198242,7.34,-20.01,-20.01
28.59298242,-0.75,-5.33,-2.94
28.67398242,-1.8,1.8,0.75
28.75498242,0.35,0.08,-2
28.83598242,3.45,-4.24,-15.06
28.91698242,5.14,-20.01,-6.2
28.99798242,0.08,-6.59,-1.8
29.07898242,-5.26,-4.94,-0.51
29.15998242,2.47,2,0
29.24098242,3.37,-16.24,-10.28
29.32198242,-4.47,-11.57,-6
29.40298242,-2.67,4.04,-0.59
29.48398242,0.16,-0.55,-3.45
29.56498242,6.9,3.88,-15.85
29.64598242,5.61,-20.01,-12.08
29.72698242,-3.22,-9.89,-2.79
29.80798242,-1.1,-3.53,2.31
29.88898242,0.31,3.06,-0.78
29.96998242,-7.22,-16.99,-14.67
30.05098242,-0.47,-20.01,-0.2
30.13198242,-0.51,-2.98,-2.67
30.21298242,3.65,-0.59,0.08
30.29398242,-1.02,2.28,-0.67
30.37498242,-7.45,-20.01,-19.77
30.45598242,4.47,-9.45,0.31
30.53698242,2.2,8.08,-2.16
30.61798242,-2.16,-1.14,-2.86
30.69898242,-2.86,3.18,-18.24
30.77998242,-1.69,-20.01,-8.12
30.86098242,3.61,-10.08,-4.16
30.94198242,3.96,-0.9,0.31
31.02298242,-4.08,2.67,-0.31
31.10398242,2.9,-20.01,-8.47
31.18498242,6.04,-10.59,-1.77
31.26598242,0.71,2.86,-1.96
31.34698242,-1.8,-2.75,-2.86
31.42798242,2.04,2.59,-5.49
31.50898242,3.88,-20.01,-20.01
32.23798242,2.79,-20.01,-10.4
32.31898242,-4.82,-14.95,-3.88
32.39998242,-0.9,1.88,0.71
33.29098242,-1.77,2.63,-2.12
33.37198242,-2.67,-20.01,-5.81
34.26298242,0.43,3.73,-1.88
34.34398242,-2.2,-4.82,-2.43
34.42498242,-0.47,2.28,-3.37
34.74898242,-0.24,-1.49,-3.61
34.82998242,3.18,-1.77,-11.96
34.91098242,3.26,-20.01,-11.02
34.99198242,-1.06,-6,-1.49
35.07298242,-3.65,-5.53,0.08
35.15398242,0,7.37,-7.18
35.23498242,7.02,-15.14,-14.79
35.31598242,0.08,-18.55,-5.69
35.39698242,-4.35,1.41,1.69
35.47798242,0.31,1.37,-3.41
35.55898242,8.2,9.18,-20.01
35.63998242,4.2,-20.01,-17.42
35.72098242,-3.3,-11.22,-1.65
35.80198242,-1.1,0.08,0.35
35.88298242,-0.2,1.8,-2.59
35.96698242,-3.1,-20.01,-8.87
36.04798242,0.12,-20.01,0.86
36.12898242,-4.43,1.84,-1.45
36.20998242,3.77,-0.31,-3.84
36.29098242,2.35,10.28,-12.12
36.37198242,2.43,-20.01,-20.01
36.45298242,-3.88,-7.3,-1.45
36.53398242,-0.31,-2,2.28
36.61498242,-3.22,3.92,-1.88
36.69598242,-7.14,-15.69,-17.02
36.77698242,0,-20.01,-0.94
36.85798242,-0.43,0.59,-0.75
36.93898242,3.02,-4.16,-4
37.01998242,-1.73,4.82,-6.32
37.10098242,-7.37,-20.01,-20.01
37.18198242,-0.9,-7.69,-2.82
37.26298242,1.22,1.53,-0.43
37.34398242,-2.04,0.35,-3.84
37.42498242,-7.1,-20.01,-12.2
37.50598242,-2.2,-20.01,-1.53
37.58698242,0.35,-1.73,-2.9
37.66798242,4.43,-1.02,-1.53
37.74898242,-0.47,3.06,-1.61
37.82998242,-7.49,-20.01,-20.01
37.91098242,-4.04,-14.28,-4.59
37.99198242,4.24,6.83,-0.08
38.07298242,-3.73,2.86,-4.94
38.15398242,-11.02,-18.63,-16.24
38.23498242,-3.26,-20.01,-3.73
38.31598242,2.86,-3.53,-2.31
38.39698242,5.61,-0.51,-0.98
38.47798242,-5.02,1.57,1.69
38.55898242,-4.71,-20.01,-9.61
38.63998242,6.2,-9.57,-1.77
38.72098242,2.12,4.67,-1.49
38.80198242,-3.84,-2.47,-4.47
38.88298242,-6.94,-2.51,-19.53
38.96398242,-3.37,-20.01,-4
39.04498242,3.92,-4.04,-5.1
39.12598242,4.08,0.35,0.12
39.20698242,-4.67,1.57,1.06
39.28798242,-1.96,-20.01,-7.57
39.36898242,6.16,-11.3,-1.06
39.44998242,1.88,4.71,-0.47
39.53098242,-2.43,-5.06,-4.39
39.61198242,-2,8.87,-17.02
39.69298242,-2.28,-20.01,-16.67
39.77398242,3.88,-9.41,-2.94
39.85498242,2.28,2.63,0.43
39.93598242,-2.12,1.41,-1.14
40.01698242,6.16,-20.01,-2.86
40.74598242,3.06,11.3,-13.06
40.82698242,5.18,-20.01,-20.01
40.90798242,-0.9,-8.9,-4.47
40.98898242,-0.98,-0.98,3.49
41.06998242,0.43,3.02,-0.86
41.15098242,-4.04,-20.01,-8.94
41.23198242,-5.84,-19.5,-4.82
41.31298242,-0.78,-1.92,-3.02
41.39398242,3.37,-0.78,-1.92
41.47598242,-3.57,3.73,-0.43
41.55598242,-7.22,-20.01,-20.01
41.63698242,0.31,-8.16,-2.94
41.71798242,3.14,4.86,0.43
41.79898242,-0.75,0.67,-2.94
41.88098242,-9.38,-20.01,-3.02
41.96098242,-2.82,-20.01,-1.8
42.04298242,-1.06,-1.61,-2.98
42.12298242,3.33,-0.86,-1.73
42.20398242,-3.88,2.24,2.43
42.28598242,-8.32,-20.01,-17.18
42.36598242,4,-10.08,-2.79
42.44698242,2.51,4.94,-1.37
42.52798242,-2.75,-0.08,-3.8
42.60898242,-8.47,4.82,-20.01
42.68998242,0.94,-20.01,-8.51
42.77098242,3.1,-2.59,-3.1
42.85198242,5.3,0.12,-0.86
42.93298242,-4.43,1.29,0.94
43.01398242,-4.12,-20.01,-8.75
43.09498242,5.88,-11.81,-1.18
43.17598242,3.1,5.88,-1.96
43.25698242,-3.33,-3.84,-3.65
43.33798242,-4.35,7.81,-19.38
43.41898242,-0.51,-20.01,-13.49
43.49998242,5.45,-7.69,-3.96
43.58098242,3.8,2.04,0.24
43.66198242,-4.2,0.67,-0.35
43.74298242,3.26,-20.01,-3.65
43.82398242,5.41,-16.83,-2.35
43.90498242,1.77,0.35,-2
43.98598242,-3.61,-4.39,-2
44.06698242,-1.65,4.67,-10.87
44.14798242,-0.24,-20.01,-15.38
44.22898242,0.2,-13.69,-4.67
44.30998242,1.49,3.96,-0.63
44.39098242,-1.49,0.24,-0.55
44.47198242,5.41,-14.63,-13.93
44.55298242,5.57,-20.01,-4.2
44.63398242,-5.18,-10.08,-2.75
44.71498242,2.28,-1.53,4.24
44.79598242,-0.71,3.06,-1.77
44.87698242,-2.08,-17.61,-7.1
44.95798242,-3.8,-20.01,-6.43
45.03898242,-0.35,3.22,-1.33
45.11998242,0.2,-3.69,-4.82
45.20098242,-2.98,8.2,-7.3
45.28198242,1.77,-20.01,-20.01
45.36298242,-6.79,-9.81,-5.88
45.44398242,4.04,6.39,0.16
45.52498242,-0.27,5.69,-5.14
45.60598242,-8.83,-20.01,-7.49
45.68698242,-2.71,-20.01,1.26
45.76798242,1.92,-3.1,-2.24
45.84898242,4.12,-0.82,-2
45.92998242,-2.59,3.41,-0.51
46.73998242,-3.65,-18.51,-20.01
46.82098242,-4.9,-15.1,-4.86
47.71198242,-2,-6.67,-0.12
47.79298242,0.82,2.55,-2.75
47.87398242,5.18,-20.01,-15.06
48.68398242,-2.71,-10.24,-5.18
48.76498242,0.2,3.45,1.26
48.84598242,-1.26,2.82,-2.04
49.25098242,3.69,1.73,2.98
49.33198242,5.37,-17.89,-19.97
49.41298242,-2.16,-14,-6
49.49398242,-4.98,2.94,1.26
49.57498242,0.16,-4.28,-3.84
49.65598242,2.86,8.36,-15.89
49.73698242,7.18,-20.01,-20.01
49.81798242,-3.96,-9.38,-2.51
49.89898242,-0.75,-0.59,2.31
49.97998242,1.8,3.77,-2.82
50.06098242,-9.14,-3.8,-12.94
50.14198242,-6.51,-20.01,-7.22
50.22298242,-4.71,3.22,0.63
50.30398242,1.33,0.16,-4
50.38498242,-1.14,1.06,-2.2
50.46598242,-7.73,-20.01,-20.01
50.54698242,-0.47,-7.49,-1.37
50.62798242,-0.27,4.47,-0.12
50.70898242,-0.24,1.37,-3.06
50.78998242,-9.45,-20.01,-7.69
50.87098242,-2.39,-20.01,-0.63
50.95198242,-0.39,0.67,-2.67
51.03298242,1.1,-0.67,-1.45
51.11398242,-1.57,1.88,0.55
51.19498242,-6.51,-20.01,-18.71
51.27598242,2.43,-15.18,-4.79
51.35698242,3.1,9.26,-0.78
51.43798242,-3.96,0.35,-4.94
51.51898242,-6,0.78,-20.01
51.59998242,-1.73,-20.01,-12.08
51.68098242,2.75,-5.81,-1.14
51.76198242,5.02,-0.51,-0.04
51.84298242,-2.31,2.47,-0.63
51.92398242,-4.31,-12.79,-14.08
52.00498242,7.85,-16.48,-5.02
52.08598242,2.2,3.69,-2.9
52.16698242,-2.94,-3.06,-2.55
52.24798242,-1.92,2.12,-15.93
52.32898242,-5.53,-20.01,-10.83
52.40998242,5.18,-8.94,-3.49
52.49098242,3.57,1.26,0.31
52.57198242,-2.63,3.77,-1.1
52.65298242,-0.82,-12.2,-11.1
52.73398242,5.14,-17.53,-5.73
52.81498242,2.39,5.1,-2.43
52.89598242,-2.79,-4.98,-1.8
52.97698242,1.29,5.65,-7.61
53.05798242,7.92,-20.01,-20.01
53.13898242,2.39,-9.96,-5.02
53.21998242,-0.27,2.39,0.78
53.30098242,-1.33,-0.55,-2.31
53.38198242,0.78,-20.01,-1.1
53.46298242,3.3,-20.01,-5.84
53.54398242,-1.33,-2.75,-1.29
53.62498242,-2.67,-6.12,0.51
53.70598242,2.67,4.82,-2.39
53.78698242,8.75,-20.01,-20.01
53.86798242,1.45,-10.94,-4.71
53.94898242,-1.57,0.98,1.61
54.02998242,0.63,-1.61,-3.53
54.11098242,8.12,-8.94,-15.93
54.19198242,4.59,-20.01,-5.96
54.27298242,-5.14,-5.92,-1.88
54.35398242,-1.02,-0.98,0.71
54.43498242,2.31,5.02,-0.9
55.16398242,-1.49,4.28,-3.92
55.24498242,-4.82,-20.01,-6.24
55.32598242,-3.18,-20.01,-1.41
55.40698242,1.26,-0.31,-2.55
55.48798242,6.28,-0.63,-0.78
55.56898242,-3.57,3.69,-1.88
55.64998242,-5.26,-20.01,-20.01
55.73098242,0.31,-10.04,-5.77
55.81198242,4.04,8.32,-0.04
55.89298242,-4.43,-0.78,-4.9
55.97398242,-6.47,2.55,-20.01
56.05498242,-1.77,-20.01,-9.69
56.13598242,4.98,-6.24,-2.16
56.21698242,6.63,2.35,-0.39
56.29798242,-7.02,1.96,-0.2
56.37898242,1.65,-13.42,-10.12
56.45998242,7.73,-20.01,-5.33
56.54098242,-1.18,6.83,-3.37
56.62198242,-4.08,-6.04,-3.65
56.70298242,2.63,5.73,-7.69
56.78398242,2.08,-20.01,-18.79
56.86498242,2.9,-5.92,-3.8
56.94598242,3.1,-0.55,-0.04
57.02698242,-0.43,2.39,-1.92
57.10798242,-1.73,-20.01,-2.12
57.18898242,6.08,-18.44,-1.29
57.26998242,2.35,2.43,-3.06
57.35098242,-5.22,-6.04,-4.04
57.43198242,1.57,4.79,-4.39
57.51298242,7.49,-20.01,-17.38
57.59498242,3.22,-12.08,-4.08
57.67498242,0.86,3.57,1.33
57.75598242,-1.02,-0.35,-3.3
57.83698242,5.26,-18.12,-12.67
57.91798242,1.96,-20.01,-5.65
57.99898242,-1.73,-2.82,-2.08
58.07998242,-2.28,-7.85,0.78
58.16098242,2.55,3.37,0.63
58.24198242,8.51,-20.01,-18.51
58.32298242,1.8,-12.67,-6.67
58.40398242,-0.55,0.78,2.24
58.48498242,-0.98,-2.79,-2.71
58.56598242,0.2,-20.01,2.39
58.64698242,5.45,-20.01,-6.63
58.72798242,-0.43,3.49,-2.35
58.80898242,-2.51,-8.51,0.24
58.88998242,0.51,4.82,-3.69
58.97098242,8,-20.01,-18.01
59.05198242,2,-13.53,-6.55
59.13298242,3.02,4.75,2.24
59.21398242,-2.16,3.69,-0.98
59.29498242,-1.8,-18.71,-6.9
59.37598242,4.28,-20.01,-5.49
59.45698242,1.49,-0.35,-3.26
59.53798242,-3.26,-8.28,1.37
59.61898242,2.47,-1.1,2.55
59.69998242,9.81,-16.63,-18.67
59.78098242,-3.3,-11.69,-6.79
59.86198242,-4.31,1.65,3.22
59.94298242,1.96,-1.84,-3.77
60.02398242,6.94,14.91,-20.01
60.10498242,3.1,-20.01,-20.01
60.18598242,-0.04,-13.26,-2.98
60.26698242,0.59,3.8,-0.63
60.34798242,-3.41,1.61,-4.12
60.42898242,-12.51,-8.47,-20.01
60.50998242,-3.37,-12.98,-2.55
61.24298242,-0.9,-10,-2.59
61.32398242,-5.92,-6.55,-15.42
61.40498242,7.88,-4.35,-11.92
61.48598242,-5.77,-12.32,-7.53
61.56698242,-2.16,-4.43,-1.73
61.64798242,2.12,-5.26,-3.1
61.72898242,-0.16,-8.43,-3.65
61.80998242,1.69,-11.3,-2.86
