"Name:","run_5_1.csv"
"EXPERIMENT TIME:","06/06/2023 15:25"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","41"

"Time [sec]","ACC X","ACC Y","ACC Z"
"13.209961","-0.94","-0.94","0.24"
"13.26001","0.24","-3.53","-1.69"
"13.309814","-6.00","2.39","-16.67"
"13.359863","-20.01","-1.14","-5.92"
"13.409912","-19.50","-13.45","-0.98"
"13.459961","-7.53","4.98","-0.04"
"13.519775","1.92","4.51","-1.53"
"13.569824","0.00","1.37","0.20"
"13.619873","-6.71","-4.47","-1.57"
"13.669922","-9.22","15.38","-15.81"
"13.719971","-15.53","-4.47","7.37"
"13.769775","-16.59","2.47","6.08"
"13.819824","-15.14","-5.73","-7.45"
"13.869873","-5.69","2.51","-2.43"
"13.919922","0.71","-4.71","-2.39"
"13.969971","-2.28","0.16","-1.88"
"14.029785","-20.01","10.83","-20.01"
"14.079834","-20.01","0.78","-5.96"
"14.129883","-17.26","-11.34","-2.39"
"14.179932","-5.26","1.29","-2.20"
"14.22998","4.55","0.63","-1.18"
"14.279785","0.31","0.75","6.47"
"14.329834","-4.08","-2.63","-0.98"
"14.379883","-3.22","0.59","-5.18"
"14.429932","-17.53","-11.57","-20.01"
"14.47998","-14.12","-1.33","-11.96"
"14.539795","-20.01","-2.16","-4.28"
"14.589844","-8.55","-1.77","-3.22"
"14.639893","1.10","0.00","0.39"
"14.689941","0.39","-3.77","-3.06"
"14.73999","-0.47","-0.78","0.27"
"14.789795","-1.73","1.53","-1.22"
"14.839844","-20.01","-1.41","-14.83"
"14.889893","-17.65","2.59","-6.32"
"14.939941","-19.65","1.77","-4.63"
"14.98999","-7.34","0.67","-3.80"
"15.049805","5.33","-2.67","1.26"
"15.0998535","2.47","0.47","0.43"
"15.149902","-2.59","-1.33","-1.73"
"15.199951","-16.83","0.75","-2.90"
"15.25","-20.01","7.57","6.08"
"15.299805","-13.18","-1.57","-0.12"
"15.3498535","-12.12","2.28","-0.47"
"15.399902","-4.12","-1.18","-2.98"
"15.449951","-4.43","-0.39","-0.67"
"15.5","-5.10","0.86","0.08"
"15.559814","-7.61","0.12","0.86"
"15.609863","-20.01","-3.33","-8.90"
"15.659912","-9.10","-2.94","4.08"
"15.709961","-3.53","1.37","0.08"
"15.76001","-13.42","2.75","-4.20"
"15.809814","-10.79","-0.08","-1.33"
"15.859863","-9.26","-1.61","-2.55"
"15.909912","-9.34","-1.88","-2.24"
"15.959961","-10.55","-0.90","-1.29"
"16.019775","-11.92","-2.35","-2.20"
"16.069824","-8.79","-3.26","-2.39"
"16.119873","-9.69","-2.04","-2.39"
"16.169922","-10.87","-2.20","-3.14"
"16.21997","-7.69","-1.33","-1.84"
"16.269775","-13.96","0.59","-2.47"
"16.319824","-9.69","-2.67","-3.18"
