NAME:,run_1_1,,
54.203,-10.87,0.47,8.12
54.27,-4.98,8.83,4.55
54.337,-0.75,-5.96,12.47
54.404,2.16,-11.3,4.86
54.471,5.96,7.88,-10.2
54.538,-14.59,8.98,18.63
54.605,-5.06,1.22,3.49
54.672,-2.59,3.41,-0.08
54.739,-1.49,-1.61,0.71
54.806,-3.18,-9.49,15.53
54.873,-9.18,16.44,11.22
54.94,-7.81,1.92,9.38
55.007,-3.96,-0.71,11.45
55.074,1.92,2.75,1.45
55.141,2.75,-11.26,3.1
55.208,-5.18,12.2,7.14
55.275,-10.79,5.02,14.47
55.342,-5.69,3.92,1.88
55.409,-3.14,2.82,0.2
55.476,-0.78,-3.06,0.35
55.543,2.71,-6.04,18.32
55.61,-12.83,2.63,14.87
55.677,-7.34,3.14,5.92
55.744,-3.26,-1.45,14.98
55.811,11.18,0.67,2.9
55.878,1.92,-6.83,2.04
55.945,-1.26,-3.1,20.01
56.012,-8.9,-0.27,18.4
56.079,-4.59,2.98,3.26
56.146,-2.63,2.31,1.45
56.213,0.16,-4.28,0.9
56.28,-2.28,-6.35,19.14
56.347,-13.34,-0.51,12.28
56.414,-7.49,5.33,4.55
56.481,-3.33,-5.49,14.08
56.548,6.16,-0.78,-0.59
56.615,1.49,-6.94,1.96
56.682,16.2,-20.01,20.01
56.749,-10,-4.47,17.42
56.816,-3.02,3.41,-1.84
56.883,-0.9,-1.92,-0.75
56.95,0.71,1.65,-2.82
57.017,-5.3,-20.01,20.01
57.084,-12.4,-10.9,11.73
57.151,-2,9.18,1.14
57.218,-4.24,-9.22,17.65
57.285,4.39,1.57,-3.92
57.352,1.57,-6.28,1.18
57.419,-8.75,-20.01,20.01
57.486,-9.85,-2.86,17.69
57.553,-3.84,3.8,-1.65
57.62,-2.51,0.98,-1.37
57.687,-0.08,-5.02,-0.2
57.754,-6.39,-13.02,20.01
57.821,-13.42,-8.83,8.59
57.888,-9.02,6.28,5.96
57.955,-3.26,-2.31,11.73
58.022,12.47,0.67,2.75
58.089,0.2,-11.38,6.55
58.156,0.35,20.01,14.36
58.223,-6.86,3.92,12.51
58.29,-8.04,0.47,5.45
58.357,-2.67,-0.2,1.02
58.424,-0.39,-5.73,-0.78
58.491,-4.75,-9.18,12.08
58.558,-16.24,7.22,15.85
58.625,-20.01,4.75,8.87
58.692,-5.02,6.08,3.92
58.759,3.33,0.31,13.93
58.826,2.28,-10.87,2.82
58.893,0.55,20.01,-11.3
58.96,-6.75,-6.79,20.01
59.027,-6.9,-0.47,7.49
59.094,-4.24,2.82,-0.16
59.161,-0.67,-4.24,0.12
59.228,4.67,-0.12,-5.57
59.295,-15.85,10.55,19.89
59.362,-13.96,-5.49,3.92
59.429,-4.24,10.04,-2.2
59.496,-4.63,-11.92,20.01
59.563,3.3,-3.96,0.12
59.63,-0.12,1.14,-6.35
59.697,-16.04,13.57,20.01
59.764,-3.61,-0.98,9.73
59.831,-4.86,3.22,2.12
59.898,-1.1,0.75,0.47
59.965,2.31,-0.86,-4.39
60.032,20.01,-20.01,20.01
60.099,-13.73,-6.39,8.39
60.166,-13.49,4.39,5.3
60.233,-5.33,-4.75,12
60.3,10.71,-4.75,10.79
60.367,1.88,-5.53,0.24
60.434,-5.53,-20.01,20.01
60.501,-8.98,-3.8,18.71
60.568,-5.53,5.14,1.84
60.635,-2.55,1.69,0.04
60.702,0.04,-5.77,-1.18
60.769,-16.99,-1.69,20.01
60.836,-13.89,3.73,7.88
60.903,-10.98,-5.69,6.86
60.97,-4.79,5.02,0.86
61.037,5.81,5.57,20.01
61.104,0.2,-4.28,1.61
61.171,1.84,2.71,-6.28
61.238,-17.14,-20.01,20.01
61.305,-8.2,-3.73,11.1
61.372,-0.43,4,-1.06
61.439,-3.57,4.28,6.35
61.506,-1.84,5.06,4.51
61.573,-4.35,4.94,14.67
61.64,-5.73,4.79,12.04
61.707,-4.31,2.63,3.37
61.774,-3.84,3.33,8.94
61.841,-6.08,6.35,11.49
