"NAME:","run3.csv"
"EXPERIMENT TIME:","08/06/2023 11:04"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","165"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"48.449997","7.26","-13.53","8.83"
"48.550003",".43","-7.85","-5.06"
"48.65",".67","19.46","6.55"
"48.760002",".96","-0.47","4.12"
"48.86","0.75","-1.26","6.39"
"48.96",".84","-6.63","20.01"
"49.059998","7.57","4.75","11.61"
"49.160004",".16","-7.30","-3.45"
"49.269997",".18","-18.24","20.01"
"49.370003",".79","12.40","20.01"
"49.47",".65","2.04","0.86"
"49.57",".26","5.41","0.43"
"49.68",".45","-9.38","20.01"
"49.78",".24","-7.73","-0.31"
"49.879997",".39","-8.94","-3.88"
"49.980003","1.29","4.94","2.63"
"50.08","1.80","6.90","20.01"
"50.18",".30","2.90","5.14"
"50.29",".41","-4.59","-0.98"
"50.39",".53","-8.39","18.12"
"50.489998",".08","10.20","11.30"
"50.590004","2.98","-3.06","0.55"
"50.690002",".08","-12.04","12.00"
"50.800003","8.20","-16.75","15.69"
"50.9",".92","1.18","6.51"
"51.0",".14","-4.39","-0.24"
"51.1",".28","-2.98","11.92"
"51.21",".20","12.28","7.41"
"51.309998",".39","-9.22","-9.89"
"51.410004",".49","-8.51","9.38"
"51.510002","-3.10","1.49","12.24"
"51.61",".08","1.84","6.47"
"51.71","1.69","5.49","0.63"
"51.82",".77","-0.94","11.73"
"51.92",".08","7.14","14.47"
"52.019997",".69","-2.55","-2.43"
"52.120003",".10","-15.34","12.08"
"52.22",".65","-16.44","4.47"
"52.33",".24","-5.84","4.24"
"52.43",".45","-3.65","2.86"
"52.53",".61","-4.43","16.71"
"52.629997",".53","8.32","18.04"
"52.739998","8.71","7.81","3.88"
"52.840004","1.06","-14.75","14.36"
"52.940002",".30","-20.01","16.67"
"53.04",".94","3.06","8.24"
"53.14",".79","-7.61","1.77"
"53.239998",".18","-4.98","7.14"
"53.35",".89","1.06","11.57"
"53.449997","2.75","4.00","-0.51"
"53.550003",".51","-14.28","1.26"
"53.65",".49","-6.71","19.97"
"53.75",".65","8.79","9.18"
"53.86",".41","-3.80","0.31"
"53.96",".53","7.69","-0.16"
"54.059998",".81","-4.71","18.99"
"54.160004",".77","2.63","5.69"
"54.260002",".06","-2.28","-4.51"
"54.370003",".57","-12.20","10.59"
"54.47",".88","19.89","14.63"
"54.57",".96","-3.22","0.24"
"54.67",".80","2.75","5.18"
"54.769997",".43","13.18","9.18"
"54.879997","1.18","8.75","9.77"
"54.980003",".98","-6.32","-6.90"
"55.08",".10","-1.77","4.20"
"55.18",".89","-9.49","15.81"
"55.28",".80","-1.22","3.37"
"55.39","1.22","1.92","-0.12"
"55.489998",".79","-5.14","17.18"
"55.590004",".81","0.12","10.79"
"55.690002",".06","-3.84","2.67"
"55.79",".14","-6.90","5.77"
"55.9",".43","13.42","16.91"
"56.0",".67","2.75","7.30"
"56.1",".22","0.51","0.75"
"56.199997",".00","0.20","18.20"
"56.300003",".43","7.41","13.06"
"55.68","2.67","-4.94","-0.20"
"56.510002",".75","-7.02","8.08"
"56.61","6.67","-5.37","8.87"
"56.71","1.22","8.32","6.47"
"56.82",".45","-2.90","-0.86"
"56.92",".90","-3.30","10.12"
"57.019997",".16","20.01","12.71"
"57.120003","6.35","8.47","2.59"
"57.22",".77","-7.88","0.31"
"57.32",".08","-11.06","20.01"
"57.43",".39","6.83","8.24"
"57.53",".06","-3.30","0.63"
"57.629997",".37","3.53","5.96"
"57.730003",".01","19.73","-10.79"
"57.83",".24","-0.78","1.88"
"57.940002",".69","-2.71","-3.30"
"58.04",".14","-4.67","20.01"
"58.14",".24","7.10","14.04"
"58.239998",".80","-1.96","-2.16"
"58.35","0.71","9.81","5.77"
"58.449997",".41","-18.63","15.30"
"58.550003",".28","2.51","8.51"
"58.65",".51","-9.02","-6.94"
"58.75",".73","-13.69","-15.38"
"58.85",".57","1.06","16.24"
"58.96",".37","-4.43","3.30"
"59.059998",".71","0.75","4.28"
"59.160004",".45","-12.59","20.01"
"59.260002","1.45","-9.02","3.02"
"59.36","0.78","-7.85","-2.28"
"59.47",".41","-20.01","-1.33"
"59.57",".35","-20.01","9.45"
"59.67",".18","2.47","4.04"
"59.769997",".20","-3.77","2.86"
"59.870003",".65","-8.39","17.02"
"59.980003",".10","2.43","14.24"
"60.08",".75","-4.04","-4.86"
"60.18",".35","-19.42","5.33"
"60.28",".49","-15.69","11.49"
"60.379997",".49","4.94","6.98"
"60.489998",".96","-1.69","-0.47"
"60.590004",".02","1.77","17.50"
"60.690002",".36","9.22","15.46"
"60.79","3.49","5.96","2.71"
"60.89","1.18","-10.04","3.45"
"61.0",".94","-18.01","20.01"
"61.1",".24","6.04","5.10"
"61.199997",".28","-3.18","1.45"
"61.300003",".02","-3.96","4.28"
