NAME:,walk_2_1,,
51.992,5.69,-7.02,-4.31
52.059,5.88,-8.08,-4.9
52.126,5.06,-9.85,-3.45
52.193,7.69,-8.32,-7.37
52.26,4.94,-7.06,-3.8
52.327,3.8,-8.28,-4.16
52.394,5.77,-4.9,-6.47
52.461,2.04,-6.86,-2.59
52.528,3.73,-7.77,-3.26
52.595,4.67,-8.51,-5.26
52.662,5.26,-8.39,-6.16
52.729,5.1,-9.77,-7.85
52.796,6.32,-6.08,-5.18
52.863,2.51,-9.3,-1.96
52.93,2.51,-7.34,-2.43
52.997,2.86,-5.69,-4.04
53.064,4.79,-5.81,-4.71
53.131,5.53,-7.85,-3.8
53.198,6,-9.73,-4
53.265,5.88,-9.26,-5.57
53.332,6.67,-7.57,-5.33
53.399,4.12,-7.69,-4.63
53.466,5.1,-8.2,-5.1
53.533,4.04,-4.63,-5.61
53.6,2.04,-7.69,-2.39
53.667,4.79,-7.06,-5.81
53.734,4.79,-9.38,-5.37
53.801,3.61,-9.22,-6.55
53.868,7.61,-4.9,-8.08
53.935,3.26,-8.63,-3.14
54.002,2.9,-9.41,-2.08
54.069,4.2,-6.16,-4.28
54.136,3.8,-6.59,-3.65
54.203,4.9,-6.94,-3.45
54.27,5.37,-7.53,-3.84
54.337,6.43,-9.65,-4.47
54.404,6.39,-8.79,-7.18
54.471,6.08,-8.51,-3.96
54.538,4.28,-6.75,-5.96
54.605,4.82,-5.14,-5.26
54.672,2.71,-5.65,-4.47
54.739,2.47,-7.96,-2.28
54.806,3.77,-8.59,-5.26
54.873,4.82,-8.43,-6.86
54.94,7.41,-8.28,-10.16
55.007,5.1,-6.9,-4.12
55.074,1.02,-8.79,-1.14
55.141,2.98,-6.47,-3.88
55.208,3.8,-6.2,-4.08
55.275,5.22,-6.79,-4.28
55.342,4.55,-8.32,-2.67
55.409,6.04,-8.79,-4.9
55.476,6.2,-8.55,-6.39
55.543,7.3,-8.36,-4.98
55.61,3.49,-7.02,-4.35
55.677,4.75,-7.57,-4.79
55.744,4.55,-4.63,-6.04
55.811,2.59,-7.49,-2.2
55.878,4.55,-7.34,-5.49
55.945,4.08,-9.73,-4.31
56.012,4.47,-8.94,-8.08
56.079,7.18,-5.26,-6.16
56.146,2.67,-10.24,-1.77
56.213,3.14,-6.75,-4.47
56.28,3.41,-4.94,-4.71
56.347,4.16,-7.81,-2.71
56.414,5.02,-7.96,-3.02
56.481,5.84,-8.16,-4.86
56.548,5.37,-9.26,-5.14
56.615,7.1,-8.47,-7.22
56.682,5.65,-9.89,-4.82
56.749,2.43,-5.81,-5.26
56.816,5.65,-6.04,-5.18
56.883,3.37,-6.63,-4.47
56.95,3.8,-6.94,-4.08
57.017,4.47,-8.39,-5.61
57.084,3.88,-8.98,-5.69
57.151,7.14,-8.32,-9.45
57.218,4.16,-8.04,-3.77
57.285,1.49,-9.02,-2.55
57.352,2.12,-6.24,-3.69
57.419,2.82,-5.26,-4.55
57.486,4.43,-7.61,-3.33
57.553,4.31,-8,-3.69
57.62,5.88,-8.9,-5.22
57.687,6,-9.45,-6.63
57.754,7.3,-9.45,-4.55
57.821,3.88,-6.16,-4.79
57.888,4.31,-8.51,-4.04
57.955,4.94,-5.96,-5.53
58.022,3.02,-7.57,-3.53
58.089,4.75,-6.86,-5.41
58.156,3.69,-9.34,-5.14
58.223,2.82,-9.34,-7.1
58.29,7.37,-4.75,-8.67
58.357,2.63,-8.36,-3.33
58.424,1.37,-9.53,-1.02
58.491,4.51,-5.88,-5.77
58.558,3.73,-7.26,-3.53
58.625,5.14,-8,-3.88
58.692,4.75,-7.92,-4.08
58.759,5.18,-8.67,-6.12
58.826,6.39,-10.43,-7.18
58.893,6.32,-8.98,-3.33
58.96,2.71,-6.9,-5.18
59.027,4.2,-7.14,-4.94
59.094,2.67,-5.69,-5.3
59.161,2.63,-7.73,-2.82
59.228,3.8,-6.98,-5.26
59.295,4.08,-9.38,-4.39
59.362,4,-9.77,-7.45
59.429,8.08,-5.84,-7.18
59.496,2.28,-9.53,-1.92
59.563,2.86,-9.02,-2.67
59.63,5.02,-6.59,-5.96
59.697,3.88,-6.79,-3.8
59.764,3.73,-7.81,-2.43
59.831,5.06,-8.08,-4.2
59.898,5.77,-9.34,-3.88
59.965,5.61,-8.94,-6.12
60.032,7.61,-9.45,-4.55
60.099,3.37,-6.47,-4.82
60.166,4.24,-7.73,-4.75
60.233,3.33,-5.81,-5.26
60.3,3.1,-7.81,-3.14
60.367,4.28,-7.1,-5.22
60.434,4.2,-9.41,-4.2
60.501,3.33,-10.28,-5.88
60.568,7.37,-5.26,-7.57
60.635,3.53,-7.53,-4.24
60.702,1.61,-10.28,-1.33
60.769,4.51,-6.9,-5.3
60.836,3.1,-7.37,-3.1
60.903,4.16,-7.26,-2.98
60.97,4.63,-7.57,-3.33
61.037,6.2,-8.75,-4.59
61.104,6.16,-11.06,-4.51
