NAME:,walk_5_2,,
53.131,6.63,-7.3,-0.94
53.198,5.1,-6.94,0.43
53.265,6.71,-6.98,1.92
53.332,5.57,-7.41,1.77
53.399,6.04,-7.61,1.73
53.466,7.85,-7.96,1.14
53.533,7.18,-8.47,1.69
53.6,7.41,-12.24,2.04
53.667,7.3,-8.39,-0.24
53.734,2,-9.61,-1.69
53.801,5.49,-7.81,0.86
53.868,4.47,-6.28,1.92
53.935,4.43,-5.92,0.75
54.002,4.16,-7.1,2.16
54.069,8.71,-8.47,4.86
54.136,5.96,-10.04,7.34
54.203,8.12,-10.16,-1.92
54.27,0.71,-9.34,-1.69
54.337,9.34,-7.22,0.2
54.404,4.59,-7.41,-0.12
54.471,5.37,-6.71,0.47
54.538,5.49,-7.57,1.1
54.605,5.77,-7.41,0.94
54.672,6.16,-8.55,0.59
54.739,5.96,-9.85,1.02
54.806,9.69,-10.98,2.12
54.873,6.79,-7.88,0.2
54.94,2,-10.08,-0.94
55.007,6.39,-7.65,0.35
55.074,4.63,-5.22,1.84
55.141,4.98,-5.22,0.43
55.208,3.1,-7.3,3.02
55.275,6.2,-9.06,4.43
55.342,6.08,-11.22,7.92
55.409,10.98,-8.36,-1.61
55.476,-0.47,-10.67,-0.51
55.543,7.92,-6.32,-2.04
55.61,3.77,-9.14,2.08
55.677,7.3,-5.61,-0.04
55.744,4.82,-7.77,2.08
55.811,6.55,-7.92,2.2
55.878,7.81,-7.53,1.45
55.945,7.45,-8.59,2.12
56.012,7.92,-10.75,1.84
56.079,3.8,-9.18,-1.37
56.146,5.06,-10.08,-0.2
56.213,4.55,-7.53,1.65
56.28,4.31,-4.9,0.31
56.347,4.79,-5.02,-0.04
56.414,2.82,-8.08,2.86
56.481,10.12,-9.57,4.75
56.548,5.77,-11.06,3.8
56.615,6.47,-8.2,-2.08
56.682,4.63,-6.32,-2.67
56.749,4.82,-8.94,0.86
56.816,6.71,-6.28,0.24
56.883,4.47,-7.45,1.14
56.95,5.69,-7.61,1.88
57.017,5.77,-8.36,2.16
57.084,7.49,-7.57,0.31
57.151,5.61,-10.16,2.79
57.218,8.55,-10.47,3.18
57.285,6.2,-6.71,-1.61
57.352,0.51,-10.71,-1.37
57.419,6.04,-7.73,1.1
57.486,3.73,-6.39,2.75
57.553,6.08,-4.86,0.9
57.62,2.55,-8.75,4.16
57.687,9.22,-8.2,3.45
57.754,3.96,-10.9,7.06
57.821,10.32,-8.43,-2.31
57.888,1.65,-9.45,-0.98
57.955,5.14,-7.92,-0.9
58.022,6.98,-6.47,-0.12
58.089,5.14,-7.1,1.29
58.156,6,-6.55,1.1
58.223,6.75,-7.65,2.16
58.29,8.16,-8.32,1.14
58.357,8.67,-9.38,1.96
58.424,7.22,-10.12,1.45
58.491,1.84,-10.98,-1.45
58.558,5.49,-8.04,0.2
58.625,4.39,-6.79,2.04
58.692,4.82,-5.37,0.08
58.759,3.8,-7.77,1.92
58.826,4.55,-9.38,3.61
58.893,9.41,-8,4.16
58.96,8.08,-8.12,4.12
59.027,5.96,-10,-2.16
59.094,4.39,-7.34,-3.69
59.161,4.86,-9.38,1.92
59.228,6.39,-5.14,-0.59
59.295,3.84,-7.45,1.49
59.362,6.67,-7.37,1.61
59.429,7.37,-7.81,2.75
59.496,7.96,-6.75,0.55
59.563,8.04,-9.61,2
59.63,9.26,-8.12,1.69
59.697,0.71,-11.57,-1.22
59.764,7.37,-7.77,0.43
59.831,2.71,-7.53,2.43
59.898,6,-4.82,-0.78
59.965,2.63,-7.96,1.84
60.032,5.06,-9.26,4.79
60.099,10.9,-7.65,4.79
60.166,6.47,-10.9,2.16
60.233,2.28,-10.4,0.24
60.3,6.51,-5.22,-1.88
60.367,6.04,-8.87,1.65
