NAME:,walk4.csv,,
45.44,-2.588956,-1.647517,-2.432049
45.511,-3.883434,-1.372931,-3.412714
45.582,-3.569621,0.078453,-4.118793
45.653,-3.255808,0,-6.590069
45.724,-6.00167,0.902212,-9.022119
45.795,-5.76631,-4.746419,-9.688971
45.866,-3.412714,-6.707749,-6.511616
45.937,-5.491724,-1.529837,-7.256921
46.008,-4.589512,-2.19669,-5.452498
46.079,-2.31437,0.078453,-2.941995
46.15,-2.824315,-0.627626,-3.844207
46.221,-2.392823,-0.431493,-4.04034
46.292,-4.314926,-1.96133,-7.296148
46.363,-1.490611,0.745305,-11.336488
46.434,-3.295035,-4.15802,-18.71109
46.505,-6.197803,-6.276257,0.509946
46.576,-0.862985,-5.530951,-8.747532
46.647,-3.059675,-2.824315,-0.706079
46.718,-3.569621,-0.980665,-3.020448
46.789,-4.001113,-0.11768,-4.2757
46.86,-3.530394,-0.196133,-7.570734
46.931,-7.139242,2.510503,-8.904439
47.002,-6.982335,-4.04034,-9.728197
47.073,-1.176798,-8.472946,-5.217138
47.144,-7.453054,-0.980665,-9.218252
47.215,-4.15802,-1.96133,-3.138128
47.286,-1.255251,-1.019892,-3.059675
47.357,-2.549729,0.196133,-3.177355
47.428,-2.000557,0.745305,-4.354153
47.499,-1.725971,-0.11768,-12.905553
47.57,-3.765754,-6.943109,-20.005568
47.641,-6.00167,-4.118793,2.31437
47.712,-3.608848,-3.883434,-11.022676
47.783,-2.785089,-2.275143,-7.021562
47.854,-4.393379,-0.627626,-4.197247
47.925,-4.118793,0.23536,-4.471833
47.996,-2.667409,0.313813,-4.864099
48.067,-3.961887,-0.392266,-5.805537
48.138,-4.001113,0.588399,-9.335931
48.209,-9.571291,-6.040897,-6.00167
48.28,-1.098345,-6.943109,-6.315483
48.351,-5.452498,-0.902212,-9.532064
48.422,-3.648074,-3.020448,-4.001113
48.493,-1.333704,-0.509946,-3.92266
48.564,-2.471276,-0.078453,-2.902768
48.635,-2.510503,-0.196133,-3.255808
48.706,-1.686744,0.823759,-14.239256
48.777,-2.118237,-3.412714,-14.945335
48.848,-5.295591,-6.23703,2.118237
48.919,-5.374045,-3.255808,-10.081236
48.99,-1.569064,-3.569621,-4.197247
49.061,-4.746419,-1.294478,-3.80498
49.132,-2.981222,-1.019892,-3.530394
49.203,-2.19669,-0.078453,-3.961887
49.274,-5.099459,-0.039227,-6.393936
49.345,-4.942552,2.07901,-9.845878
49.416,-7.688414,-0.509946,-10.15969
49.487,-2.824315,-11.689528,0.706079
49.558,-6.00167,-1.451384,-10.74809
49.629,-5.021005,-2.31437,-3.020448
49.7,-2.667409,-1.412158,-3.569621
49.771,-2.31437,-0.156906,-2.392823
49.842,-1.686744,-0.039227,-4.550286
49.913,-4.864099,-1.372931,-8.512173
49.984,-4.667965,1.529837,-8.041453
50.055,-1.882877,-4.432606,-13.690084
50.126,-6.943109,-1.255251,-4.628739
50.197,-0.470719,-3.491168,-8.159133
50.268,-3.530394,-1.84365,-1.451384
50.339,-4.354153,-0.902212,-4.707192
50.41,-3.530394,1.569064,-4.589512
50.481,-2.902768,-1.608291,-5.727084
50.552,-6.393936,3.334261,-9.571291
50.623,-7.609961,0.274586,-12.35638
50.694,-2.902768,-8.394493,-0.706079
50.765,-7.884547,-2.118237,-8.394493
50.836,-4.746419,-2.706636,-4.15802
50.907,-2.824315,-2.118237,-2.588956
50.978,-2.667409,-0.509946,-3.138128
51.049,-2.745862,-0.23536,-4.118793
51.12,-3.726527,-2.235916,-8.629852
51.191,-2.824315,0.706079,-8.31604
51.262,-2.275143,-5.060232,-13.415498
51.333,-4.197247,-5.962444,-0.039227
51.404,-3.098902,-6.158576,-7.649188
51.475,-3.138128,-2.510503,-4.079566
51.546,-4.550286,-1.137571,-3.844207
51.617,-3.608848,-0.039227,-4.511059
51.688,-2.863542,-0.039227,-5.217138
51.759,-4.2757,-1.176798,-7.688414
51.83,-5.727084,-0.353039,-8.119907
51.901,-10.355823,-2.902768,-8.355267
51.972,-0.941438,-7.649188,-2.902768
52.043,-8.943666,-2.31437,-7.256921
52.114,-3.765754,-2.275143,-3.569621
52.185,-3.726527,-2.392823,-3.059675
52.256,-2.706636,-0.353039,-3.451941
52.327,-3.138128,-0.627626,-5.413271
52.398,-4.511059,-0.353039,-9.532064
52.469,-4.824872,-2.039783,-6.00167
52.54,-2.235916,-7.413828,-10.826543
52.611,-8.237586,-3.648074,-2.941995
52.682,-0.313813,-4.236473,-5.76631
52.753,-5.452498,-2.588956,-3.098902
52.824,-4.981779,-3.098902,-5.177911
52.895,-3.608848,-2.510503,-7.217695
52.966,-4.001113,-2.471276,-5.491724
53.037,-3.80498,-2.275143,-4.903325
53.108,-6.746975,-2.510503,-6.433163
53.179,-3.961887,-2.31437,-5.413271
53.25,-4.746419,-1.882877,-4.314926
53.321,-4.824872,-2.118237,-6.746975
53.392,-4.314926,-2.275143,-5.648631
53.463,-4.314926,-1.922104,-5.962444
53.534,-4.15802,-1.882877,-5.962444
53.605,-3.961887,-1.882877,-5.687858
53.676,-4.2757,-1.765197,-6.11935
53.747,-3.961887,-1.725971,-5.805537
53.818,-4.2757,-1.608291,-6.11935
53.889,-4.15802,-1.647517,-5.962444
53.96,-4.393379,-1.725971,-5.570178
54.031,-4.471833,-1.804424,-5.805537
54.102,-4.354153,-1.882877,-5.727084
54.173,-4.197247,-1.725971,-5.923217
54.244,-4.471833,-1.686744,-5.923217
54.315,-4.2757,-1.569064,-5.88399
54.386,-4.354153,-1.804424,-5.923217
54.457,-4.393379,-1.725971,-5.962444
54.528,-4.2757,-1.882877,-5.844764
54.599,-4.314926,-1.725971,-5.76631
54.67,-4.2757,-1.804424,-5.923217
54.741,-4.197247,-1.84365,-5.844764
